Reviews,Ratings
"My only dislike about this monitor is the brightness. It is too bright, even when the brightness is set to 0. Apart from that, I had issues with this monitor when I was using linux. On windows, it worked perfectly.

I brought this for the 16:9 ratio. A part of my three monitor setup, I am very satisfied with this purchase.",5
"My purpose - mainly coding, very little premier pro and moderate gaming - Dota 2, RON.
Requirements - Sharp text, accurate/true to life colours. Refresh rate not an issue to me.
It has a good LG software to use multi screen like features.
Easy settings joystick.
Colours are good.
NOTE - It's not edge to edge display as shown in the images. There is a SLIGHT border that gets hidden by the top anti glare layer. But it's not a deal breaker with very thin bezel.

No cons as such, it's just a 9k display. Did not experience bleeding issues or even if it's there, not that prominent to affect my work.
Picture quality is really good.
Anti glare layer helps a lot and possibly for gaming but I don't use much for gaming.",5
"This is the bottom line. If you want a monitor that is best bang for the buck, this is the product to buy. I bought two and have them set up on a dual arm VESA mount.

Best features:

IPS Panel 60Hz with LED back light
6 different color modes (some better for darker environment, for reading, for movies, for coding)
VESA mount (a must have for dual monitor setup)
A fairly thin bezel on three sides",5
"Colours are awesome, having HDMI port and Audio out port makes it a complete Tv type fills just add chromecast or HDMI set top Box and speakers to screen and you have Tv ready. Obviously add it with VGA port to CPU and your Computer is ready. Multiple use and very sleek and trendy.",5
It's such a big difference moving from 1440 x 900 to a 1920 x 1080 resolution monitor. Great clarity and worth the cost. I bought it for Rs7399 during festival season,5
"Your browser does not support HTML5 video.
 1..Pixels dont perfectly display colors during DARK/GREY/SHADOW areas WHILE watching MOVIES and during playing GAMES
I.e. u are able to see Small Small pixel dots in those dark/grey/shadow areas which LOOKS VERY TERRIBLE..I regret buying this budget monitor .🤕

2..If u guys are buying this for PHOTO EDITING and normal OFFICE WORK then Its Good

3..But DON'T BUY it for watching MOVIES and playing GAMES bcz it Shows CLOUDING effect (YouTube it) as discuss in point 1 above..

4. IPS panel used here is cheapest one that's why it's for 8k to 9k ..I recommend Go for higher range of IPS panel for perfect picture quality..

5...If u can compromise picture quality for budget then buy it ..otherwise don't buy it .bcz it's not perfect budget monitor as u will expect..

6...I also replaced monitor but then to this issue (point 1 ) persist ....and this ISSUE PERSIST IN EVERY LG22MP68VQ monitor bcz the IPS PANEL is same in every unit of this model ...

7...FINAL VERDICT DON'T BUY ANY MONITOR FROM ONLINE AS U CAN'T GET TO KNOW ABOUT such CLOUDING issues ...BUY FORM LOCAL STORE AND DIFFERENT MODEL BUT NOT THIS ONE ..",3
I bought this screen for office work. Easy to set up. But noticed a yellow tinge in parts of the the screen when background in white. Would not recommend to others,2
"Very disappointed the monitor is not working , display is not turn on",1
"I have bought this 22MP68VQ IPS Monitor just only 6000 rupees on Amazon Great Indian Festival sale. Picture quality is Awesome^2 and overall performance is 👌👌If you want to buy a new monitor, I suggest you buy it blindly.",5
"This monitor displays faint vertical white lines at 75hz which are clearly visible on blue and yellow/orange colors. The reason seems to be the cheap IPS panel. Google for ""vertical lines 75hz"" and you will get many results on this topic. The right side of the monitor is bit yellowish as well. Thankfully backlight bleed isnt that visible.",3
"1. Not good for office work but okok.text matter is not sharp. As mentioned on the outer box, this is ideal for movies and entertainment and not for work.
2. Poor plastic quality and delicate stand. So, handle with care.
3. I got for Rs.7100 after Sri credit card and freedom sale.",3
This monitor has excellent clarity and resolution. I would have not returned if the display had consistent colour spread. the unit I got has yelloish shade at 60% of the screen at right side,5
"A terrific purchase at the price point. The screen is good, robust and has great color accuracy. AMD freesync is useful for system having AMD video cards.
You can't go wrong woth the purchase. It's been 6 months the screen is as good as new. The thins bezels do look good and the display attracts everyone who sees it. Happy with the product.",5
"I used this monitor to extend my laptop display. It is perfect for extended display. Resolution is good. You can use hdmi cable to connect to the laptop. It still has vgi port along with 3.5mm output port for audio.
The box contained an hdmi cable. So no need to buy new. The box had one hdmi cable, stand for monitor and power plug.",5
Great product. I neede a hdmi monitor for my new pi 4b. I loved the product . It has small joystick 🕹️ like switches for navigation. The only bad thing is it's packaging. Another thing is that there is no height adjustment with the stock stand. It is also slim,5
"Best in class monitor .Best for budget segment pc best picture quality gives a very very good refreh rate with my AMD processor and precision while gaming. only
con it does not come with inbulit speaker but thats a very little problem . rest every thing is best in this monitor. Go For It.",5
"AMD graphics card is supported 1080p
Nvidia graphics is supported 1080p ,but crash after 10min
Only turn on freesync is supported 1080p in Nvidia graphics,
Response time 5ms, total suck so anyone want to buy contact me 50% offer for you",2
"Picture is not crisp when I am connecting to Laptop.
Average product. Was expecting much better quality from LG.
Made in china monitor but from LG company. Wondering why cant they make it India.",2
"The cable sent is HDMI. My PC has only D-Sub and DVI-D. The Owner's Manual CD would not open in PDF Reader.
There is no printed manual. Most of the other information is in Chinese (?). Therefore, I can't adjust resolution or glare. I need Amazon's help",4
"I was confused just like you whether to buy this or not but since I bought this and after 4 to 5 months of use I wanna say it that it's great. It's amazing. I couldnt have got any better monitor in this price. I uploaded a video but then it had some policy issues. But anyways, go for it. It's awesome. I am using it with my lenovo x230 laptop and it's working just butter❤️",5
"I bought this mainly for codingand light gaming purpose and for a budget gamer it is nice far from perfect but yes the picture quality is good and the size of the monitor is decent enough that small objects can be seen from a decent distance from the computer.
The are two things that take away one star is
1. While playing fast pace games like cod or cs go it stutters a bit
2. The audio output port is a bit loose it might be only in my monitor
All in all its the best monitor u can have under 10k. For its price it gives you the best features . Go for it .",4
"Good monitor under budget, I replaced the first monitor because the panel has warm tint on half right side it's kind of yellowish shade and then I received a replacement it's lot better then previous one,But I think this monitor panels have this tint issue🤔 as you can see in the pictures
For gaming:-
I'm using this monitor with Nvidia 1050ti at 75hz refresh rate it good👍
For general use:-
Excellent 👌",5
"Product was delivered 4 days before ETA by Amazon, thumbs up to Amazon for the delivery in a healthy condition. The package had the monitor, a stand, a hdmi cable, a power cable, cd, warranty and guidlines documents along with it. Installation was super easy. Recomended resolution for Windows 10 is 1980*1080 which makes the picture look real. The design is borderless and literally feels like looking through a window. It is the best monitor I have ever used and its no doubt a value for money product. I would recommend this product for those who are interested.",5
"If you already have a great Primary monitor and you want to supplement it with another one go with this as this is great for the price you pay. Usually you don't need more than 60Hz Second monitor while the primary one being a min of 120Hz.
Picture Quality - 4
Anti Glare - 5
Video Editing Experience - 5",4
I would just say one thing that this monitor can beat every monitors out there in the market. Even it's better than Benq. After switch on my computer I just speechless by seeing the screen quality and color reproduction. This monitor definitely change your computing system. If you afford some penny please go with monitor without any hesitation.,5
Superb display.You can notice the difference between a laptop screen and this LG monitor.Such a good clarity and detail is found only on Led Tv .,5
If you are going to watch movies on it ..dont buy as picture quality is not that good as screen lags while watching fast moving action scenes on it...and the lg service guys said it is not made for that..,1
"The monitor is just awesome in this price range. Something which is eye catching is the picture quality, though the screen is 1080p but the picture quality is not much clear. There is no speaker provided with the monitor and the build quality is average but that thing doesn't matters because this is the best monitor one can get in this budget. Beside these cons the monitor is fabulous with bright ips led panel, light weight and have easy installation procedures.",5
"after many evaluation i bought this monitor but received defective product with a large shadow on screen right side of the display

Update : Product Replaced with Newone and the Problem is heavy backlite even I kept brightness to 0",3
"Perfect product
Contrast is proper
Blacks looks fantastic
Color reproduction is awesome

75Hz works even on Nvidia cards:
Switch on freesync
Open Nvidia control panel >Custom resolutions > create 1920*1080 @75Hz. Set Refresh rate to 74Hz in Nvidia custom resolution if anyone is facing microstutters.",5
"Very good monitor, parking was ok. The only confusing part is that, in description it is mentioned as LED and on box LCD. I was confused with that. When chacked with customer care they said it is LCD monitor with LED backlight. Good part is, the monitor coming with HDMI cable and no need to buy seperate one",5
"this is a super product. i am using for few days and could not ask for more, it makes work from home to easy. you will get a HDMI cable and power cable with it. picture quality is super and viewing angles are good, go for it without any second thought",5
"So I'm using theis monitor for 2 days.. the good thing is that it's very slim and it has wall mount. I would prefer you guys to go for wall mount as the monitor stan is not very good it shakes too much even the slightest vibration in the desk makes it shake so if you don't like shakey monitor while gaming i would suggest use a wall mount. Overall it's best in this price range comes with AMD FREESYNC, if you have AMD gpu go for it. Nvidia users sadly this is not for you guys.. :)",3
watch out the difference !! nice computing and movie viewing experience. I m not an expert but this is pretty decent monitor in this price range. I thoroughly did research for 5-6 days before buying this one and satisfied with it. For long term review will uodate my review after 3 months.,5
Fantastic TV. But remember that there is NO BUILT IN AUDIO. Luckily I have a wireless headset and I mainly use it as a dual monitor setup or play console games on it.,4
"I'm writing this after 1 year of usage. Bought this monitor for 6999 in lightning deal.
1. Display quality is good compared to other
2. It's good for gaming with 75Hz refresh rate
3. It's got very minimal bezels
4. I didn't like the stand much

At this price point it can't get any better.",5
When comes to picture quality it provide accurate colours in movie and videos and also games and with the bazel less display that makes it best looking monitor in 10k..it comes with hdmi cable that is another advantage because you dont have to purchase separately and that will help lot for tose who have graphics cards...bt i give it 4 star becoz the left side of the display give whitten bt right side is little bit yellowish bocz it have reading mode with split screen bt if you not notice it detailed then it cant be a problem otherwise it is ok for me,4
"Useful for coding, enough large second screen.
Good quality as for movie/TV Series watching experience.
HDMI cable came with the box.
-----
No in-built speakers. AUX port for external speaker connect.
Fixed height stand.
Made in China.",5
"Your browser does not support HTML5 video.
 Easy to install.. 75hz 1920x1080 resolution.. looks good , very light weight.. has a app called On Screen Control which we can use to adjust settings without button so that's great .. DOESN'T HAVE NVIDIA SYNC!!",5
"I liked this product and enjoy doing primary work on it. Only thing got it at 9k, but wish I had save a 1k during sale during prime days. Also I thought the screen can't be adjusted or tilted, but u can do it just by holding the screen top and bottom and incline the angels accordingly.",4
I've been using it for the last 8 months Comparing monitor sold at a higher price is not in any way a match with it. It is very good in quality and its performance during use. Those who buy at Budget price can buy freely without any doubt. It's really LIFE'S GOOD,5
Below average monitor. Disappointed to see the performance of this monitor.within few days after purchase started to see shadows of text so ordered replacement but the new one also showing same issue after a week of use.,1
"The overall outer looks and packaging was impressive. I ordered it seeing so many good reviews about it. But in practical, I was disappointed with it's flickering and too much backlight bleeding and washed out colors. I tried a lot with the calibration but not got good results. So returned it.",3
"Your browser does not support HTML5 video.
 Pros
1) Thin bezels.
2) No backlight issues.
3) Good packaging and timely delivery.

Cons
1) Shaky stand. The screen vibrates even on the slightest of movement on the desk.
2) Screen is a little forward tilted and hence does not provide a good viewing angle. This won't be an issue for wall mounting.",4
"You will not regret buying this monitor, It has a 75Hz refresh rate and 5ms response time which provides an immersive experience. If you are thinking that 22 ich is not big, trust me it is very big cinema screen which provides you ultimate experience. If you are a very hardcore gamer, who does very competitive gaming then go for Samsung 144 Hz VA panel monitor which has 1ms response time. If you are a beginner in PC building or wants monitor for dual screen setup or some other reason, this is for you. It's worth your money.",5
"The display quality is good, even though i hate matte screens, i could get used to this one.

only cons:
1. It would be good if it had two hdmi ports.
2.I had some minor artifacts show up in 900p resolution, you can turn on gpu scaling in your computer to resolve it but at the cost of added input lag and some performance drop which isnt favourable for esports title like csgo and valorant which many of us play at lower resolutions for extra frames.",4
"The antiglare is perfect. One problem with the overall design is the base. It could have been a little heavier. As a result of the light weight the monitor wobbles a lot. Picture quality is super awesome.

Worst customer service by LG. Downgrading the rating. They do not even acknowledge the design issue with the stand.",1
"Just amazing, perfect colors and details the blacks r so good. Ips panel does the job well. Came with sealed box perfectly delivered with care no damage anything from appario seller. Display is perfect for gaming it has 75hz refresh Rate also with screen tearing it play the games butter smooth. Colors r so perfect not over saturated.

Worth for the game, video editing also. Bang for buck close ur eyes and go for it. Best led monitor under 10k. With amd sync, 75hz refresh rate full HD screen anti glare. So just buy it without any second thought",5
"I previously had same model monitor purchased in 2018. Back then the picture quality was much better, the previous monitor got some serious green lines at so had to purchase new one. But this new make does not even make up for clarity of previous make. It has some serious ghosting issue and even screen is bit on dull side and yellowish. Check the photo... the one on right is 2018 monitor vs 2020 new monitor on left",2
"Amazing monitor. I am using it for my PS4. Had to replace once due to green lines appearing in the 1st piece but 2nd is totally good. It's a budget monitor, I bought it for 8k in sale. It has an AUX cable which is helpful for ps4. And picture quality is good and crystal clear.",5
Picture quality is better but there is slight sharpening effect comes in when anything moving on the screen you will notice if u see carefully overall is good product at this price it might hurt your eyes if you are not used to bright screens. if u seat closer to monitor its better to keep brightness low. I prefer slightly bigger screen display than just 22 inch may be 24 inch will be really good. If anyone is on budget then this is the better monitor that's why i chose this one.,5
"Monitor audio is not working. I checked it late, first i thought it was some settings issue but later found out that this is a hardware issue. LG service took one month to process all this and said they won't replace it, only repair it. Sending a faulty product and not replacing it, is the worst service.

I would never recommend buying such company products who has this kind of service.

Please throughly check all the features on the first day it self.",1
"It's a great monitor but the build quality doesn't seem to be up to the expectations. I sparingly used this monitor. Maybe 1-2 hours on weekends and in a year the panel had lines all over and started leaking fluid. LG service was very good to fix it in just a few days. But 6 months later I have the exact same issue again. It's still in warranty so I will change my review again if LG fixes it and it lasts me at least a ""few"" years",1
"Best buy 22 inch screen.
got stucked b/w BenQ and LG. LG wins.
I bought this at 6200+799(SBI cashback)=6999-/ (amazon sale on Sept 28-31Oct)
best Quality under value of 6200. I wish i had bought bigger screen than this. though this one is amazing but always better to go for big. Buy if you are extending your screen over PC / Laptop
can also use for gaming. wait for few more months if you can. new models are coming with more new features.",5
"UPDATED REVIEW:
I have been using this monitor for almost 3 years and now it has a red horizontal line on the display. Although the line is very thin and unobtrusive, it is easy to see to the naked eye on a grey background. The red line indicates that the panel / display is about to die.

Fortunately, LG offers 3 year warranty for this product and this issue popped up 10 days before the end of the warranty period (Thank God!). After a quick chat with the LG customer care, they had sent a technician to my house and within 3-4 days, they replaced the display of this monitor. Don't know if the display will die soon but I did get a full replacement like they promised and I am happy about it.

Nevertheless, I expected a LG monitor to work flawlessly for at least 5 years. Hope the new display does not die soon as I really love this monitor. For now, it is as good as new.

---------------------------------------------------------------------------------------------------------------------------------------
OLD REVIEW: Absolutely Gorgeous! One of the best deals out there. Paid Rs 80 extra for 2 day delivery, but the Packaging was mind blowing. The brightness sometimes feels high, but easily adjustable. Picture quality is amazing. Could've added more Tilt, I guess. It's a perfect monitor for gaming and content creation.",3
"I brought this as an extended monitor for my WFH. I ended up using this as my primary monitor than the existing DELL. This is incredibly slim and very good picture quality. No eyestrain. Easy to install and very good selection of ports. So far no ""Cons"" in my view.",5
"Pro: video quality, style and anti glare.
Cons: Text looks jagged/pixelated. So not good for coding or text only work. I've connected it macbook pro using HDMI cable but was not able to use it.",2
"Pros :
Nice display
Hdmi support
good size to put it in table
natural colurs
Good refresh rate
Affordable price
Cons :
No Wall mount support
Only one HDMI
No external speakers",4
"Just 1week over using this monitor screen adjustment automatically according to light available in the room which is nice feature.
Didn't find any problem so far will see for another 2-3months for deep review.",5
"A beautiful monitor with really good color reproduction. Enable freesync and the picture colors become even more vibrant, you unlock 75hz as well. I used a gtx 1660 super with this monitor and it works flawlessly. Even with the hdmi cable, freesync is achievable (at least in my case). Go for this if you want a budget monitor with really good value for money. 75hz i know is not a great improvement over 60, but even a slight increase above 60 is noticeable.",5
"EVERYTHING IS ALRIGHT FOR THIS PRICE (LG)
but this is not all borderless as they mentioned there is an extra black out around the bordeR.(This is not gooD)
the display quality is good with IPS but there is an grey out on the screen, not pure black.",3
"HDMI or VGA Cable not found with a monitor box. The second is that the monitor automatically changes the resolution. Sometimes it takes 800-600, sometimes it takes 1024-768. After one hour or two, the monitor switch is off automatically. Most of the time, even after contacting the service centers, one person (Mr.Jadhav-Virar) came and saw the monitor, only after four days. And I told me “I will talk to my seniors”. After that, they do not reply even after calling.",1
"Excellent purchase on this segment.

Pros:
22"" screen more than sufficient.
Split screen working flawless with ""LG Onscreen Control"" software.
Tilt, yes possible to the extent, that benefits your need.
No lag.

Cons:
No Height adjustment
No Inbuilt speaker (Not needed though)

Good choice if you are looking for a moderate office usage.",5
"This is an entry level economical monitor. Picture quality is good, colour is also good. However on some application dialog box I get slightly blurry text. That's strange, probably an OS problem, I am not sure.",4
"It took me 3-4 days of continous calibration using Nvidia , the montior settings and some 3rd party software to achieve the display as my S10+ amoled display ( though not the blacks). The display is not very sharp. I am lucky that I didnt bought a bigger one. 75hz works fine and i have calibrated the display on it. I am attaching pics. NEVER GO TN FOR HIGHER REFRESH RATE. This thing has awesome panel.",5
"It's really a nice product in this budget segment .. IPS panel with 60Hz & u can freesync upto 75Hz thru any AMD freesync GPU ,, even it's working with my Nvidia 1050ti or any Nvidia High Version Card. Build quality is much better but allover quality is very good.",5
Product is good and picture quality is amazing. But received defective product as screen has the bleeding in the bottom. Part of the monitor issue raised request for replacement hope for new and good one.,2
"After two weeks of usage I don't found any fault or anything negative with with monitor. And the delivery I got it 1 day before. Display is crisp and colors are punchy, blacks are great and there are multiple modes for us to customize depending on our work. I loved it and delivers a overall good performance. Those thin bezels makes our movie time even crisp greater. I got it for 7899 during big billion days. Definitely a worth buying and I'm experiencing it. Go for it blindly.",5
"Beware !!!! This product is not wall-mountable. The product description clearly says the product is wall-mountable, but it is not. So if you are looking for a wall-mountable monitor... do not buy this product",1
"I bought this as a home monitor to connect to my laptop. Was quite disappointed with the build . Very flimsy. More importantly this is not height adjustable( very low on the stand length) and this adds lot of strain to your shoulders, basically defecating the purpose of a monitor. and this does not have a back lit option to work in the night.",2
"I got this LG product 2 days back monitor on the right side is not working replacement was ordered i thought issue will be solved, surprisingly today the amazon delivery guy came to take defect product cancelled my replacement order as monitor not showing right side.
Real stupid product and stupid service by amazon delivery guy behavior not ready to listen reason for replacement.
frustrating service of Amazon.",1
"From last 1 year, I using this monitor and have an awesome experience with it.
Overalls it's a good product by LG.
Picture quality is superb.
It has 'On screen Control ' software by LG from where I can split the screen, change Picture quality and increase and decrease brightness and contast quality as well.
Also, it has an auto power-saving mode.

For games, it's a good product in the budget.",5
"over all a nice product by LG owners manual is not present inside the box just found a paper with installation guide how to attach frame to mointor.
features descrtions i have to find out on lg website.

delivery person was awful expriance.
delivery time was good.
thanks to amazon",5
"I was looking for a good monitor for my WFH setup. This monitor ticked all the boxes. E2e display, crisp text, amazing colour reproduction and matte finish were too good. BenQ was there in contention but having good service center experiences with LG made me take this decision. No regrets on buying.",5
"Overall its good. But i feel its not good for eyes. although i says Full HD but picture quality is not that clear... i m using it since 3-4 weeks and i feel that its affecting my eyes, want to sell it and buy 4k instead.

I have connected this monitor with Mac Pro and windows laptop using KVM switch with HDMI cables... output is not crystal clear as i expected.",3
"The picture quality is excellent with crisp colours. I had bought this monitor because of the headphone jack present in it. I didn't know that it only works in HDMI connection and not for a DSUB connection. But I found this monitor to be one of the best in this price range. So, I don't much regret my decision.",4
"amazing monitor within the 9k price range with a lot of features
Picture quality is great and its light weight.

This does not have built in sound/speakers, incase you want that FYI, although audio out option is present.

will update incase of issues here. for now im satisfied with the quality and delivery of this product",4
"The display failed just 15 days after the purchase. The moniter is not even turning on. Since the return period is 10 days, I have to claim the warranty from LG. There is a reason this product is going for such low cost and thats ""ABYSMAL QUALITY "".",1
"OP screen. Op color reproduction. OP viewing angles.
The only problem is 10%(left) of the screen is slightly dimmer than the rest. Though when the monitor gets warm it becomes less visible.
Recommended for gaming, programming, and color correction.",4
"First impression:

Packaging was a safe. Easy setup, took literally 10 mins to set it all up. Picture quality good. Got the HDMI cables. Will post another review post a few days.",4
"Totally bad product, I still have no idea how this product got 4.5-star ratings. The display is too bright. Even after keeping the lowest and minimal brightness and other settings, picture is not mild. The user's eyes will soar within 10 mins of work on it. Never buy and waste your money.",1
"Best monitor under 10k. Got it for 6999 on great Indian festival. 22inch is a huge one considering Iam ugegared from 15 inch to 22.colour quality and brightness are great. For gaming it's the best ips panel under 10 k. Don't go for 24 inch gaming monitors for extra 3k just to get 2 inch extra. There is some minor bleeding is here, but as for the price it's a great value monitor. Even some high end monitors suffers bleeding issues.",5
"Value for money. Very good product. It's been more than a month now, serving it's purpose well.
Haven't it used it really for gaming so cannot comment on gaming.",5
Everything is good about this monitor but it has white backlit bleed spreading from entire width of top of the monitor making every flat title bars a bit round which is visually annoying to me.,4
"Purchased it in December last year. No problem so far. Very easy to install. Crisp lettering, and color reproduction/contrast was to my satisfaction (I'm a painter, so this is an issue with me... reason I didn't want to let go of my old CRT monitor for a long time).",5
"Till now, Using for more than a week after delivery. I got a good unit with no defects, that I can notice. I am More than happy to use this monitor. Pictures quality and viewing angles are the best. Actually in my opinion, this monitor competes and even beats most of high end TVs also in terms of picture quality.",5
"Full HD and great quality, sleek. Value for money.

I have bought 2 of these monitors, buy from below seller....very happy with the service.

Bought from https://amzn.to/3cVC2Qt",5
"Not compared it with any monitor but I like it. Quality and colour output is great. I personally liked it for budget. If you are looking for best in budget, go for it. I purchased in late 2020 and you can check it's launch date and year. It is older but still great if you don't want extra features.",4
Neat monitor. I am not a geek so don't know how it is for power users. For 1080p 60fps gaming this is the best budget ips panel. I have used it for a week and will update regarding durability.,5
"The monitor has a well calibrated display, the picture is more crisp and clear than other monitors. The quick picture mode helps in good color enhancement for gaming and other conventional use. At this price range, one of the best monitors.",5
Received defective product first time ab ordered for replacement and that was worser than the the product I received in first time. Very disappointed. That was Worst experience. Amazon has given refund at the end.,1
Best monitor. I used this for coding and programming purpose where before in laptop screen I used to feel stress on my eyes so I extended my screen and it is really good if you want to use long hour ( reader mode). I compare with other monitors but I bought this for two reason one is wall mount support and LED screen,4
"Good picture quality for the price (6401₹), one less star because of one dead pixel at lower right area (isn't noticable from normal viewing distance ).",4
Correct product received with good condition. The power adaptor 19V supplied with this is not working properly. Screen gone off often. Now screen is getting off after 10 to 15 minutes after getting on. Checked by the electrician and conformed to change the adaptor. No problem in the monitor. Replacement is required for adaptor.,3
The product is just awesome. Nothing to say it. It is the best budget monitor that I could have bought at the price of 7000 during the sale. Though with other bank offers you can purchase it at 6300. Nothing to worry just go for it if you're in a tight budget.,5
Bought it back '18 when it was on sale and had some stupid offers on it I at the end just paid 6600 for it and it's been great I need another but it never goes below 8 and it's like when I already bought one for 6.6 you don't wanna pay more than that for it,5
"Built quality is very good,
It is not Bezel less.
Sound quality is good. (Connect via HDMI)
Less power consumption options
75hz option for gaming
Good brightness & contrast
Option for multiple scren option & PIP.
antiglare is good.",5
This LG monitor is really one of the best in this price range. Looks amazing and the picture quality is also great. Little tough to wall mount but the table stand is made of good quality plastic with metal inside it.,5
"Excellent monitor at this price range .display is really really nice and the colors are all really vibrant. It supports freesync and upto 75Hz refresh rate. You get an HDMI cable too, even though I didn't see it being mentioned in the product page. I am fully satisfied after buying such affordable and budget range Full HD LED Monitor.",5
"Colour, brightness, contrast are amazing. But the design of the stand could have been better. It starts shaking even with slight vibrations on the desk. Overall decent product with this price range.",4
"Don't think to much, just go and buy. If you are confused about 22 inch and 24 inch then this will be best option for you.
Even I was confused while going to purchase 22 and 24, finally decided to take this one and fully satisfied with the product.
You can use this monitor for multipurpose as I am using with my lappy and amazon fire stick.",5
"Got it for 6.75k during prime sale. Everything is perfect.
Few minor misses though
- No height or tilt adjustment
- No VGA cable (HDMI cable comes in the box though)
- Ports could have been placed vertical to save space.",5
"I got this product while searching for led TV and most positive reviews from customers, but had little disappointment not having inbuilt speaker at all. Still I didn't return it, all because of its true picture color and
clarity which tempts me to stay with it. Very comfortable and relaxing experience for eyes. I'm writing this review after 2 and half month of purchase. I'm much happy now, thanks Amazon!",4
"Excellent connectivity options, good color reproduction and features. ideal size for using with laptop. Makes viewing PPTs and Excel files a breeze.",5
"It's a decent mid-range gaming monitor with refresh rate up to 75hz. You don't need AMD graphics to get the free sync, it works just fine with Nvidia. it's a good product for someone who's into casual gaming. the only con with the product is its Stand, it might take up your desk space if you got a small desk but overall it's a decent monitor for entry-level gaming.",4
"Monitor is good, nice picture and colour however there is no tilt. Not a fan of the joy stick to change menu settings. Its a bit awkward to use. But once set no worries. The power button should have been a stand alone button and not interconnrcted with the menu settings joystick. The arc stand is quite sturdy, monitor stays steady. Got it at a good price. Delivery was good, well packaged, recieved brand new product. If it wasn't for the joy stick and power button I would have given it a 5.",4
"Excellent monitor i made choice after lot of reviews
And research simply superb picture quality,
Visibilty is good from any angle like tv ipa dislay
Awesome full HD display",5
Best budget monitor ever.... Build quality is osm...highly recommend to those who are want to make a budget or entry level gaming setup...amd freesync was also superb workable if u attach this monitor with amd graphics card..no shuttering no tearing..it have antiglare screen that prevents light reflection...,5
"I bought this monitor to connect my ps4 with it.And it is the best gaming monitor you can get under 10k rupees.It's picture quality is awesome and the graphics of ps4 slim look exactly similar to that of ps4 pro.It's size is also perfect for gaming and their are many more advantages that you will understand only when you will purchase it.
Thank you",5
"Amazing picture quality for the price range. The viewing angles are perfect. I am using it as an extended display for my laptop. It works really well. I do little bit of Photoshop editing also, it is good for that purpose as well. I recommend it.",5
"I bought this monitor two years ago, its LCD panel started flickering and stopped working, took it to the service center and he replaced the panel and again after 5 or 6 months later its replaced panel stopped working. Thank god it has three years warranty, going to ask for repair if they will then I will change the 2 stars to 5 stars because except this drama everything is fine with the monitor",1
"Been using for two weeks with my laptop via HDMI. NO Issues faced except when you plug in headphones directly to the monitor. There is some disturbance in background which becomes irritating. This can be remedied by not using headphone jack of the monitor at all. Also when you plug in both D-sub and HDMI, it takes time to detect the input and prefers D-sub over hdmi automatically which is problematic.",4
ONE OF THE BEST MONITOR UNDER 10000 AND THIS MONITOR HAVE MORE FEATURES THAN ANY OTHER MONITOR AND I LOVE THE LOOK OF MONITOR JUST READ FEATURES SPECIFIC OF THIS MONITOR U WILL KNOW ABOUT THIS MORE YESS AND THIS MONITOR HAVE UPTO 75 HZ REFRESH RATE BUT IN SPECIFICATIONS ITS WRITTEN 60HZ . YESS ITS TRUE. IF U DON'T BELIEVE THEN CHECK THIS MODEL ON FLIPKART IT THERE,5
"Screen very much meets the need of Office workstation screen. With more usage, most of the other benefits will be
very useful.

I was even expecting the bottom holder and backside also to be matt finish.
Which was the case when I was looked at the photos in amazon but when it was delivered it is not matt finish.",5
"Excellent Monitor under the price of 10k. Ive compared the monitors from acer,hp and samsung in this price range but this is the best one among all, interms of picture quality and connectivity.Extremely satisfied with the product.This monitor also supports freeesync and 75Hz refresh rate if you have an AMD graphic card.Product arrived in excellent packaging thanks to the seller.",5
"I love how easy to use this monitor is. From unboxing to using, it took perhaps 10 minutes to set up. The picture quality is great, as is the design of the monitor itself.",5
"Using this from last 1 month, haven't found any issues yet. I connect my ps4 and laptop with this and have no issue using it for 10-11 hours everyday. It would have been better if there were 2 hdmi ports. This is almost bezeless, so it ends up taking very less space.",4
"Very good for working from home application .. Good resolution, color mix and brightess. But while playing games at high fpv, it gets a bit choppy. I am not sure whether it is due to the monitor or the docking station I am using, the games with same settings on my laptop are not choppy. Hence I would give it 4.5 stars out of 5.",4
"Your browser does not support HTML5 video.
 It is one of the best gaming monitors u can see in market. I bugged it for 7399 in sale if you are it tight budget then highly consider it, But if not the u should consider other for high end gaming. I was on tight budget therefore I buyed. But still love it",5
"- Best 1080p monitor at this price range.
- Has VESA mounts.
- Good color reproduction.

Cons:
- Slight bleeding at edges but not that noticeable.
-Currently the price of the monitor is a little high compared to before.",5
"Dosto agar aap Normal gaming karna chahat ho to isse badiya monitor koi bhi nhi h. picture quality very sharp hai. 50 % brightness enough hai dark or ujale me.agar app 100% brightness set karog to ""ips glow"" dakhan ko milagaa jis log "" backlight bleeding "" kahte hai.75hz refresh time, free sys support.",5
Screen resolution is good. HDMI cable recommended between PC and monitor as standard VGA cable generates shadows on the screen. Otherwise shielded VGA cable like that from Blue Rigger to be used for optimum display.,5
"Picture quality is medium, not impressive. My laptop panel gives more clarity than monitor. Sound does not work on windows 10 may update. It's a nightmare to manage if you are having dual monitor setup and work through night.",4
Just awesome product. using last 1.5 month the picture quality and the additional hz make this montion best in this price. As a gaming when hz overclock it did a great job in cinema & movie mode the picture quality amziing in this price tag.,5
"There is a technical defect in the Screen ie LED Panel the top and right edge shows the white halo on the screen. Initiated the return. Though Service of amazon is good , also the Particular LG model is good but I am having issue with the Device sent to me so returning it , and ordering again the same model may be from the different seller this time.",1
