Reviews,Ratings
Slim n thin laptop for badic daily use.. battery is average drains fast,3
All are good but Adapter slot is not a fully insertable one. Only 1/3 part of adapter can be interested that is why almost part of memory adapter is seen outside.,4
Its a laptop with all required feature to get started and just value for money go for it and you will like it.. Thanks fforFree for such amazing deal,5
"Third class item, gets hanged every now and then, even only with MS Package",1
"This laptop Only basic usage.
Display View angle are wrost,Sound is Good.
Battery backup Nice.",3
For the price of the laptop it is very good.,4
Awesome product,5
Its value for money at this price for online school.my daughter is injoying her new laptop.it looks very slick and the keypad is also smooth in touch. because of SSD it's fast .,5
Fast ssd version .go for it,5
I am very happy with its poudts,5
Its battery backup is awesome. Not good for gaming. Its camera not good. Its trackpad is good,5
Na,5
Its a worthy laptop and under budget product lack free and stream 4k videos on youtube also its so much under the price range,4
Laptop windows just hung on powering up and had to return the laptop,1
"Your browser does not support HTML5 video.
 Not like",2
Product is very good 😊😊😊😊😊,5
Nice to use,4
Not working,1
"It's a nice product, good-looking and no problems yet!!",4
superb,5
I have been using it for the past 1.5 month and I think it's worth buying.,5
Pen drive is not working in slot,3
This laptop is value for money,5
"Nice product
Bettry good",5
Display is 720p max and not FHD.,3
Best laptop for students and online marketing,3
No issues so far this was for my nephews,5
The product is good device,4
Nice laptop for me,5
Share trading,5
Good service,5
Value for money,5
amazing product,5
Good product,5
Nice,5
"Performance is very low, so many lags is coming,
Display colour not good,
Inthis price avitha laptops gives best performance and display colours",3
"Very bad experience with this product as within 2 months got an issue and not able not switch on this laptop. Totally very bad experience here as never got such a worst product like this so better do not take a risk here & buy this product. Amazon please don't promote such bad products in your online platform and also please try to make some policy with brands for arranging a replacement in such situations. As per your suggestion, we have given this laptop product to Lenovo service center and they are saying motherboard damaged. So within this short time how it damaged so it seems like they are trying to sell second-hand goods or very cheap product in this online platform. And saying cannot replace the laptop but normally 1 year warranty means it should be replaced.Right.Amazon must have some quality and testing standards and checking before delivering to customers and should interfere to solve issue for buyers.If that service not getting then what is Amazon's credibility here.",1
"It's a good laptop for basic need. A bought this from my friends amazon account. Using this for last one week. It has good speed for doing MS office, photoshop qgis, google earth etc like software. Gaming I don't know. Camera quality is average and disk space is OK only. But It satisfies my professional need. Value for money.",5
"If you are planning to install and additional hdd, the cable and connector are not provided in the package....unlike asus laptops",2
"Useless product with poor quality, not worth the price. Look for alternatives. Won't recommend this toy in the name of laptop",1
"Friends I am using this laptop since 1 month I am facing display problem while online zoom classes, if u use this laptops continuously for 4-5 hr on online class",2
Good,5
"Product is not good

Power button is not working",1
"Price is higher side. It should be under 22K. People who are willing to buy budget laptop, please check Asus Vivobook 15. It is very good laptop and value for money.",1
"इसे खरीदकर मैं खुद को ठगा सा महसूस कर रहा हूँ। 27500 रुपये का पूरा नुकसान हुआ। कंपनी ने हमें बेवकूफ बनाया। अगर सच कहूं तो कोई मुफ्त में भी दे तो भी ये लैपटॉप लेने लायक नहीं है। बिल्कुल बेकार प्रोडक्ट, ऐसी कोई समस्या नहीं जो इस लैपटॉप में नहीं है, इसे खरीदने से बेहतर है कि उस पैसे को कहीं दान कर दिया जाय।",1
"Don't buy these product as it is total cheap quality

Waste of money",1
Does not have a built in wireless router. Got fooled by their marketing pitch. Pathetic. Need to buy separately. Disappointed. They are selling laptops without router. Real desperate sellers indeed. Imagine selling a laptop without internet connectivity. Laptop is Intermet readybut no internet connectivity so actually no Internet what soever,5
"I bought the laptop but its not charging by its charger at all..
Brand new item having charger fault.
And replacement by amazon not done in more than 10 days. Even I am a prime user",1
"Totally wrost product. Don’t buy this product otherwise you’ll feel you have wasted your money on this product. I’m going to sell this product, if anyone interested contact me please.",1
"Laptop 15 Intel pentium Gold 6405u has pathetic processor is very slow one's you upload the windows 95% space is captured and system is getting slow.
Customer service of HP Laptop is not promisable. I have ruined my 3 consecutive days to had whatsapp conversations and calls they not provided any solution.
My time and money completely waste
Suggest to not buy HP Laptops with such bad service.",1
"For whatever the price quoted it seems the performance seems to be ok. But, the display is not acceptable. Seems kind of cheap display and brightness controlling is very bad. It is too bright and it you try to adjust you can't see the content.

Disappointed with screen.",3
"1) Though processor is not premium, I wasn't expecting it to be too slow. Slowness is one problem.
2) Wifi issue, I am not sure what contributes to this problem but it is there. I was able to connect to wifi initially and later after restart it was not getting connected. Very annoying. All the other devices at home are connected to wifi bar this annoying laptop.
3) What can you do with laptop without internet??
4) I tried to leave review earlier but then amazon has removed this product from list.",2
"I exchaged this with my 3rd generation i5 laptop. And belive me it's faster.
Petium gold is as same as 10th generation i3 processor.
10th genration ,good screen,1tb ,4gb RAM, descent battery life, big brand value.
You're getting these features under 26K.

On of the Best laptop under the range of 35k.",5
"It was written that this laptop comes with preloaded window 10 with Lifetime validity. However this is not true as, after few days of usage mgs from Microsoft stated appearing to buy Microsoft word and our word, excel and PowerPoint has stop functioning. Even the HP support team told me that HP does not sell laptops with window for lifetime validity. Feel like being cheated.",1
"After using 7 days posting the review, worst performance too much of hang, battery life is not good, even camera not working.",1
"इसे खरीदकर मैं खुद को ठगा सा महसूस कर रहा हूँ। 27500 रुपये का पूरा नुकसान हुआ। कंपनी ने हमें बेवकूफ बनाया। अगर सच कहूं तो कोई मुफ्त में भी दे तो भी ये लैपटॉप लेने लायक नहीं है। बिल्कुल बेकार प्रोडक्ट, ऐसी कोई समस्या नहीं जो इस लैपटॉप में नहीं है, इसे खरीदने से बेहतर है कि उस पैसे को कहीं दान कर दिया जाय।",1
"If you are a noob with the lap and you are into studies this thing is enough. Its a Pentium gold and sometimes it runs on space time and won't sync with Earth time.Need some time for heat up and then it's like -I'm speed.didn't tried gaming on it.
Worth for what we pay comparing to market.we can't get i3 for this price and no Full HD display. So no choice. That's ur that's the my review on this.",5
"The laptop is extremely slow maybe due to processor speed or Ram memory or both.
I would have given it zero rating if possible. My money went down the drain.
I should have spent a bit higher and gone for a better laptop. Now I am left with a useless piece worth Rs 30,000.",1
"Good laptops but i don't suggest you to buy it if you are going to spend approx 26500/-. The laptop is slow .
I'll suggest to buy i3 laptops (as you are going to spend 26500) or buy Pentium Gold under 22000.",4
Hardware wise it's a perfect laptop. But after a week of use I'm disappointed that it's slow. Actually it's very slow.,3
The laptop is very slow. The body is not appear sturdy. the laptop plastic body go in when held from the sides. There is glue oozing out of the edges of the monitor screen.,1
"Best performance quality hp product
This product best for students purpose
& good battery performance",5
Good!,5
It's a good product.The battery life is to be extended and no issues about the material.,4
It's hanging and taking more time to access. .. Windows 10 consume more RAM. So 4 GB ram is not enough ..I purchased in the month of February 1 at week...2 Nd week Onwards problem started.. Very disappointed,2
It's really a nice product on Amazon,4
"Seller sent me a used laptop ,from touchpad any body can see the mark of using , build quality is very poor , I think it's a refurbished item , but company tells it's a new product. Very bad experience .",1
"Battery back up is not good at all.
Price is okay.",3
Not satisfied with battery life,3
"All things are good special battery and speakers, but performance is little bit slow,
But no worries because you can add SSD in this device if you required speedy performance.",4
"Please call me ASAP, the laptop is really in bad condition, it keeps on hanging and there is literally nothing in it right now. It's a new laptop. It's refresh rate is also too slow.",1
"Product for children
Speed is slow",3
Nce product,5
"Very slow, difficult to do basic operations",1
Except RAM it is ok..speed is very very slow,3
it not a good product . product is getting hanged within a first few days.,2
The product doesn't meet my requirements lags on every second. Kindly return this produt Amazon. I didn't expect this from Amazon.,1
within buying of 10 days my laptop's hard disk failed and showing boot option automatically . Very disappointed from this laptop ..... please don't buy it.,1
Was not expecting this kind of performance from an intel processor. It take nearly 5 min for the laptop to boot. Worst decision to buy this laptop,1
"I have bought it a month ago. It's amazing. No problem at all, enjoying my online classes. Smooth working and stylish. Budget laptop.",4
Worst performance..not able to handle even light file.. getting banged again and again..pls don't buy it..,1
Dont but this product. It is very slow . It is a waste of money.,1
"I purchased H.P laptop on 12 march 2021 .It has manufacturing deffect ,it is not working good .No one is listening to me .please help me .",1
"I read the reviews than it was hard to buy
But when i get it , it's very good i am happy hats nyc go for it ,i say",5
"Very slow. Takes lots of time while opening any application.
Not a good product at all.",3
Light weight.. strong battery life.. overall good performance at this low price.. perfect laptop for personal office use..,5
"Windows 10 is asking for product key, which they have cheated, labeled has laptop comes with free windows 10 operating system.",3
"Very slow to open, and respond",3
Ordered for daughters school hardly used for a week. Not switching on. Need a replavement,1
I would not recommend anyone to purchase this. System got hung anytime. Not working problem while doing multi-task.,1
Excellent quality,5
"Not worthy, poor performance",1
Hanging and very slow,1
Very bad laptop it's always hang,1
"Very bad service of this product, within an motherboard get fried,after that no service from hp",1
Hanging problems,1
Very good... Best for normal use. It doesn't provide ms 365 full version and not activated.,5
"Good for regular office work. Not for heavy task, like editing, gaming etc",4
Pathetic product.... Feeling cheated after purchase.... Very bad service,1
It is a dead laptop. Its speed will remind you the 90's pc speed and performance.,1
Very slow,1
very very slow processor and there is a noise in speaker no clarity sound,1
I like everything in this laptop.... Best.. I suggest to buy it... 😍😍❤,5
For simple and daily use this is a Good laptop and a nice students laptop.,3
"not working
Screen is blank
Pls replace my order",1
Couldn't find the product key for Microsoft...pls help me with it,1
Budget product,5
"बहुत ही घटिया लैपटॉप है ये, waste of money",1
"Your browser does not support HTML5 video.
 Broken screen",5
"little bit slow laptop,only usefull for very lite use",3
Note good performance,1
"Amazing price , good value for money",5
"Your browser does not support HTML5 video.
 Nice💻",4
Good,5
EXCELLENT,5
Worst product and it's very slow. Very very slow.,1
"Good purchase, value for money!",4
Very bad,1
Worst product worst service and worst Amazon,1
Nice product under 30000.,5
It's process little bit of slow,4
Nice product 😊,5
Superb,5
Veery bed products,1
Everytime it's hanging.,1
So far nice got with exchange for 17500,5
Laptop hang again & again,1
decent product at this price,4
Nothing good,1
Laptop is very slow,1
Value for money,5
Average,5
Good Product,5
Kooda product,1
Nice,4
"Its a Good Value for money Laptop.

Battery life 4.5 out of 5 stars
is Highest in 10th Generation Intel. (4 - 6 hours of Office work)

Speed - 2.8 out of 5 stars
it's OK for office work like Internet surfing, word excel PowerPoint zoom.

Weight - 3 out of 5 stars.
It has decent weight. Lighter than dell and heavier than atom book.

I am a technician since 1998 and know much about technology in depth.

Buy this if your work is simple.
Buy if you want highest battery life.
Buy to save money because this is the cheapest cpu out there between 21500 - 28000 range. Depends on market state and tax.

* Don't buy for gaming.
* Don't Buy for upgrading if you don't have experience, because this laptop needs professional hands to open and upgrade.
* Don't Buy if you want to use more than 5 applications and software in single time.

This laptop as per the budget is slower than the 32000 - 38000 range i3/amd. But remember this is a 10th Generation with future possibilities to upgrade to 16gb ram and SSD. After upgrading this will have 600% faster speeds and 30% improved battery and the weight will also be reduced .

Buy this and you can upgrade with faster RaM and ssd to make it blazing fast. This makes it essentially future proofing with upgrades.

*Let me tell you in Simple words. The speed is EQUAL to Intel 4th Gen i5 processor.*",4
This is a good entry-level laptop for the price. Highly recommended for students - study for home and for light office work. Can be used as a good entertainment device as well.,5
Pathetic...it's very slow n work stucked.. it was my mistake..my kid not able to do class smoothly...if I could exchange with other model//ssd it would be greatful,1
"Package is already opened and also Performance bad ,Ms office already installed but could not working it's still updating and then error message...",1
"I have got new laptop, but too much slowness is there, could you please any one assist that how to speed up",2
"Hi , i have not received warranty card with my laptop .. please check
And revert as i need it",4
Samne Se Dekhne per hi image saaf Dikhai deta hai HP isase aur achcha kar sakta tha Hame yah bilkul Achcha Nahi hai very bad experience,2
"Very slim ,light weight easily carry in traveling.
Good battery time.....Min 5hrs
For office use best one.",4
"I bought this exchanging my Acer Aspire V5 intel i3 laptop since Pentium Gold processor is almost same, except for lesser L3 cache memory (3 MB to 2 MB).

There is absolutely no heating or any other issues due to SSD. This fits my requirement of day to day browsing, reading, videos etc. Very good laptop for this price.

Good price for old laptop & card discount from ICICI due to Diwali sale.",5
"initial impression is excellent...light weight,thin,travel friendly.Super fast booting,due to ssd. hop this laptop last long.lets see what happen due to corse of time.",5
"I am a Computer Technician, and i have purchased and configured 5 of these. 2 were purchased from Amazon.

Key Points.
1) Initial Setup takes around 40 minutes but after that
2) LAPTOP BOOTS IN LESS THAN 10 SECONDS (5 seconds frankly)
Yes this laptop is Super FAST, because of its m.2 ssd.
3) Clients with 3rd and 4th generation Core i5 laptops with 8 GB Rams couldnt spot the Difference in speeds. You are basically comparing a 45000rs - 65000rs year 2015 Laptops with a 2020, 30000rs. Which is just 2 core 2mb cache. Still is fast.. Thank you m.2
4) Recomended for people who want a Blazing fast laptop for Surfing, working on Excel, word.

This laptop has
1) License Lifetime Original Windows
2) License for 1 year Microsoft Office student edition (word excel one note)
3) has a 250 GB m.2 SSD Storage. (BLAZING FAST)
4) Single Slot 4 GB Ram (If you want to upgrade to 16 GB.. its going to be a Difficult Turn)

Word of Advice.
1) IF you work simultaeously on Multiple Softwares. like 6 - 10 Excel sheets or heavy programmes like Adobe, then you may consider skipping this laptop as the RAM is just 4 gb
2) Only Intel graphics but Old adobe and basic 3d softwares below 2018 works.

Its a Value for Money. I am waiting for Competition like DELL and LENOVO to launch their varients so prices will drop. in 2 years.",4
"Worst service from Amazon and the seller. After buying this laptop I found that it's not suitable for running Android studio and I wanted to return it to get a higher configuration laptop but to my surprise I can't return it, the very next day. I was in the impression that we can return any item on Amazon but that was my biggest mistake and I lost 25k. This laptop is useless for me. Not happy at all.",1
"I am writing this review after using the laptop for one month.
1) The MS office 2019 is original , just activate when you recieve it by login into your microsoft account. If you don't have a microsoft account create it.
2) The laptop boots in just 3 to 4 second. It is very fast on SSD.
3) The shutdown also takes just 3 second, thus you save your valuable time.
4) The processing is also very reasonable and good at this price.
5) It work for about 7 hour in one charge.
6) Autocad 2017 is working fine on it.
7) Overall the performance of the laptop is very good.
One can buy it without any doubts.",5
"It's Amazing! I have never ever thought the SSD can be so fast that the Windows will boot In just 5 seconds!
I Really Loved the HP Laptop with Windows 10 Home + Office 2019 Students already included lifetime.
The only reason for choosing this Laptop over the One with Ryzen A9 APU available on other ecommerce site, & choosing the Pentium 4417U is that, it's faster than the Ryzen.
I really love this lightweight laptop & it's compactness makes it worth.
This laptop is really great if you want windows office and a powerful processor with SSD in this segment of upto ₹28,000 /-",5
This is very bad product from Amazon there is no bill and window is local . it hangs full time I want a complete solution regarding this,1
Sound problem,1
"Purchased this laptop on 29th October 2019.

Writing a review after almost 1 year of usage. To start with this laptop is very quick to start when powered on, hardly takes 5 seconds to start up.

Great for those with basic requirements like daily surfing, Watching movies, MS office, Excel, Powerpoint and basic editing tasks. Due to SSD it works like charm.

Pros
- SSD makes it pretty fast with 5-7 seconds boot and start time. (I checked higher end models in shops but could not find one that starts as quickly this)
- Light weight, this is pretty light and easy to carry, my earlier samsung laptop used to weigh almost 2 kgs and this slim trim piece comes as a delight to me in terms of weight.
- Great battery life, haven't found any problems with battery life till now. It works 6-8 hours on a single charge easily. For me it is on almost for the entire day and it still works great.
- Great volume, I am yet to see a laptop with so crystal clear sound. Most laptops have very low volume.
- Got windows 10 and MS office students version license with it which is great add-on at this price point. (many higher priced laptops also don't provide this).

Cons
- Well almost none for me considering my requirements but you can find difficulties with viewing angles and screen resolution while watching movies, but I have no complains for it at this price point.

Conclusion
A great value for money laptop at this price point, After one year I can say that I am pretty happy with the purchase.",5
One of the worst company and laptop available on Amazon...laptop is not working after 6 month use..and worst part is hp customer support they will first waste ur 4-5 days by just doing similar troubleshooting then send some moron technician again this cycle will go on but the problem of laptop will never be resolved...so never buy this laptop,1
Microsoft not working properly. Is it a defective piece,1
Price wise it is a good buy. Major drawback is outer body build quality as the body is not metallic and feels more like card board type. Also battery cannot be removed from outside. It is made in China.,1
"Delivered one day earlier. Windows 10 and MS office Home & Student activated easily.
USB ports are very tightly fitting. Speakers quality just good. Battery approx 5 hours.

Reviewed after one day of use.",5
"Writing this review after 6 months use. Got it for my daughters online classes. No problem till now. Start and shut down in 2 sec.. pretty fast.
Pls go for it if you want basic laptop for regular use and browsing.
Preinstalled Microsoft Office is a plus.
Only con is Camera is very bad but its ok for me coz i don't use it.",5
"Your browser does not support HTML5 video.
 This is a very bad laptop. Do not take it. It hangs and stops running. I have been compelled on amazon many times but they have taken it so far",1
Don't buy this product.. Return policy is not available.,1
This is very very low class product. not working perfectly. hanging in the middle of the programme. customer care is not responding. i made big mistake for buying this product.,1
Its slow as hell and also only after using for 10 days the alphabet markings are rubbing off and disappearing from the keys on keyboard. A very sub standard product.,1
"Cant believe it's a HP Laptop. I don't think people should consider buying Laptop from Amazon.

Amazon team don't take any accountability post the Product is sold. They sell through Partners and possibly fake products. The HP laptop INR >25K didnot last even for 3 months.

Few pointers,
- The Laptop didnot have a Serial Number (there is NO sticker label pasted on the body of the Laptop).
- Thereafter I called up Amazon and raised this issue ... at first they did not acknowledge the problem. Finally, they accepted. However, NO resolution was provided.
- Performance of the Laptop - the less you talk about it , the better it's. Its pathetically slow and HDD has already crashed. In terms of Config, it's 4GB/1TB HDD however the performance is worse than my 4 early old Laptop.

It was a terrible experience for me. People should reconsider before buying from Amazon.",1
"The processor is so fast , it's really good for office work and watching movies go for it...",5
"Its a good student laptop and you can go for it.
Not for gaming or running too much of multi-tasking. Support mentions it can be upgraded to 8GB RAM , still need to check it out. RAM slot support mentions is 1 but shows 2 on the system properties.
Overall a good laptop for this price and its light weight too.",5
"Excellent laptop. Beats macbook air in every department other than battery life, which is about 7 hours. Reviewed after six months usage",5
"Really a good but not wonderful product, backup is great, charging very fast, windows 10 is licensed and free forever, MS Office is not free. It boots not very fast, we can attent phone calls, sms of phone, photos on phone very easily, need not go and take your phone to attend or make calls or sms. It is not for gaming or movies, though good enough for YouTube etc. Need patience to wait for opening apps like skype, trello, hunter, even note pad opens very slow.",3
Just few days but in love with the product ... its light and i like the large fonts on the keypad ... pre installed windows 10 and its easy to set up .. I m Loving IT ;),5
"I bought this laptop 4 days ago and I found laptop is not worthy for use, even you can not run properly word, excel and othe file ,very very slow it will take time each and every single time, you can't play games, if you install game in laptop it will start hanging immediately unless you have to uninstall the game, you can not add extra ram because they don't have provided extra ram slot, even there is not extra slot to add SDD, there is no fan in laptop for cooling and once you buy this laptop you can not refund your money only replacement with same piece even if you want to return and add extra money to but another you can't. Please I suggest if anybody is willing to buy this laptop plz don't buy you regret it 100% so please don't buy.",2
"If you are looking for a laptop for work from home or office use you should go for it without a second thought. Because of its great battery backup and speed due to SSD. Also it's lightweight and good looking too.
But if you are looking for a laptop which should be both good for Work and Gaming you should consider buying another one, because of its low processor and graphics card. It's not good for gaming. You will get good average gaming laptops with more specifications under 40 - 50K if you are lucky.",4
"I don’t know where to start. I have never expected a laptop manufactured during the last decade to be this slow.

Looking at the spec, I recommended this laptop to my friend as he just wanted a smooth functioning laptop for very basic usage. We got the delivery on time with a good packaging however the very first time we turned on the machine it took forever. I told him since it’s the first boot it might have taken time but updating the windows updates would fix it.

It’s been more than a month now, no sign of any improvement. My 11 year old MacBook works like a charm in comparison with this Pathetic laptop.(I know this very absurd comparison)

We already lost the return window and have no idea how to go about with it.

The worse purchase I’ve ever made on Amazon.

I urge people to go through reviews properly before making a decision which you’d regret.",1
"Reveiw after 10 days :
Worst Don't buy these kind of products
Battery life 1hr
Hanging for every 1 sec
Booting time 10 mnts
Heating = You can cook anything
Finally Worst.. Worst... Worst...

This reveiw is from IT employee (ME) in INFOSYS BPM LMT Banglore..
If you still want to buy... Sure you can...",1
"Pros:-
It is really very light weight
Its very fast also
If you don't require much space go with this it prodiess awesome speed ,
Boot ups in 5 sec ,

Cons:-
You have to compromise with storage
But a external hard drive would work good

No fingerprint of face id ,

Lower processor

, But overall value for money, and its quality is also good ,
(Review after one day of usage)",4
"Worse laptop ever ,sound n video quality is good for zoom class ,but the system always keeping on hanging jad to call sopport ,have no proper response as well ,not able to open 2 windows as it's always been gating hanged so frustrating this laptop is ,please go for dell I have brought a dell 5 years back still working amazingly, unfortunately I had left that at home brought this hp product to do my work .worse experience ever .",1
"It is very fast and light weight laptop. I recommend this, because of value of money. It is really faster than i3 laptops. Good to go...",5
This laptop has stopped working just after using it for two weeks. I do not know if this is a fake product.,1
"The product is slow like a turtle. Shame on the professor. Only good for browsing, that too takes long because of entered words to appear, or to open chrome🙆‍♂️ I can't believe I just lost 25K for this",1
"The Laptop is quite light and very fast, especially when starting the OS. The only con is the storage space when compared to the traditional drives, which again is a part of the specification. Overall a good buy!",5
"Small product and on the laptop body there designing grip
And it's SSD drive is awesome it takes max 3-4 second for startup and max 2 second for shutdown
This is happening coz of ssd drive I suggest u to if u have basic use then go for it",4
"Not saying it's completely waste, i trust hp for laptops from years, as i have 2 already at home. But particularly this model performance is below par considering the specifications, should've gone for Intel processor rather than amd. *lags too much, high end softwares like autocad, sketch, coral draw, photoshop isn't compatible or recommended for this variant, it sucks!

*The only solution for lagging on this model is, you've to insert atleast 240GB SSD for smooth experience which cost around 3500/-",2
this product didnot work properly according to my desires,2
"Don't get carried away by price . Not suitable for graphic designers, anyone into photoshop of visual mediums through computer..graphics are terrible, colors are muddled and dark.
I should have.done better research.
What I do like about it is it's very light weight and airy !",3
Many review is sayings it’s SSD but the description is HDD and I got HDD it takes normally around 10 mins to boot up and very very slow laptop.,1
"Just OK product for daily basic functions like browsing, Spread sheet and Word editing.

Comes with a Windows 10.
Doesn't include MS office.
Good resolution.
Battery backup for 4 hr max (if you are playing music and videos)",3
Value for the money...Best budget lap ever...,5
"Nothing to dislike in this price range, I bought it for content writing and seo article writing. Though Microsoft 365 is in trial version but I simply have a way around it. However I would suggest you guys to use hp and macfee collaborated security. Overall I am loving it let's see how long it sustains.",5
"MS Office was valid for 4 days only, seller has not mentioned complete details. It's cheating. Pls do not buy as it will waste if you purchase MS office of Rs 5K. Instead invest this 5k to buy more advanced version along with MS office access too.",3
"This laptop is best in it's price range :) But DON'T buy this laptop for gaming purpose . It is only good for normal day to day uses like surfing, photo editing, etc.
✅Although Battery backup is awesome. It charges quickly!
✅Display is average *
✅This is not a light weight laptop ^
✅Processing speed is SLOW* also sometimes it hangs too.
✅Allover I am happy with this laptop cause I do normal work (I don't play games 😅 )& I recommend you to buy this if your budget is under 25000₹",3
"Item as described, super fast delivery. Will review the laptop after a few weeks of use.",5
"Review after using it for 2 weeks continuously:

1. The system is a bit slow to start, but after initial start it's fine.
2. Best for office use.
3. No heating issues.
4. Battery lasts upto 8-9 hours for a normal office use.
5. Light weight. Easy to carry.
6. Do not expect to play games like pubg, cod, etc. It will give you a bad gaming experience.

Overall it's a good laptop at this pricing for a normal use.",4
"I brought it in exchange of my old one for my daughter s school. All was pre installed.

Speed is very good. After pressing the switch it's make it ready in know time. Almost 20 days over no operational issus detected.",5
Out of the box and found out that this ones horribly slow. Take way too long to open simple chrome browser. Waste of money,1
discovered a defected software within the first 5hrs of use which the hp guys can't even fix and they won't let you return. Don't buy this product unless you want to donate your cash. The hp team will be brutal when you contact them. Wish i could give them a 0 star rating.,1
"The speed is very slow even to just see the photos and videos.. sole purpose I’ve purchased this laptop is to watch movies and surf stuffs, see photos tu is but it’s even slower for this basic operations .. display screen is extremely shady and glare .. if you’re watching movie just aside then you won’t be able to see the picture",4
Even pentium IV processors worked very fast compared to this processor. The worst laptop i have ever seen. AMD is a garbage. The whole windows 10 freezes after an hour. Remove windows 10 and use linux for gods sake. Seriously!!! 24k is wasted.,1
"Please check before buying...I am not happy with the service of hp.its look like a toy....sorry toys are better then this .....very slow ...I am giving 3 marks out of 10......you can use this laptop only for Facebook,email,movies only......for.other work you need other laptop for office work ......say no to online ....no one can listen you.

Waste of money ......",1
"I purchased this Product after reading many Reviews, expecting a good product. But when I received the product, look was the only thing that attracted me.

It's too slow. Only a word or an excel file takes 4 minutes to open. Can not even work for normal office things.",2
Poor performance.. Do not buy this item.. Gets hang every time... just bought the new laptop and even online classes are no possible on the laptop.,1
"Recently I bought this product,finding that it is a bestseller laptop...but starting from the first day it is so slow..it has been 30 minutes since I am trying to check my Gmail but not able to do so.worst product",1
Great laptop for the price. Fast and light. Does the job,5
"A nice laptop with all enough features....Recommended to friends,but,unfortunately unavailable now.",5
"The product is little slow, and Microsoft 365 not included. If you want to buy this than you have to also buy the Microsoft office apart from this . I’m using this last three days it is too slow if you have open three or more programs then you have to wait for some minute because it is going hang.",2
"Your browser does not support HTML5 video.
 I dont know what to say. Usually window 10 sucks. It takes more than 2 min to reboot.
I had to click more than 5 time to start a chrome.

I am taking to a hp storeroom to install window 7 and remove this window 10.",3
"What a pathetic customer service. 5G is not enabled on the laptop and then when contacted customer support they are just useless, no resolution provided.
Didn't expect such service.",1
"it is pathetic products
i want to refund it , amazon.
it is getting hanged in one week only
i am using only excel sheet",1
Plastic is not that much great. Performance is good and battery backup is good,4
"The product is good but the initial loading time is a bit long. Anyway, i bought this only for office-related works and am sure it will fulfill the purpose.",5
Not as light but good,3
"I bought this for my daughter to enjoy seamless online class experience. The computer takes time to load, getting stuck when we browse in google chrome.
I would like to return and exchange for better config Laptop.
Facing issue everyday.",1
"I like the speed of the processor at first I thought AMD will be slow but no issue till now fast going, budget laptop, can also download anything we want better than AMD Ryzen 5 {3550 h}.
disadvantage: lack of quality graphics",5
"Very slow speed laptop it's very disappointed me that Amazon sell such a third class product.
Also seller don't have return policy....",1
"Poor build quality, processor speed is too slow, device hangs quite often, no inbuilt wireless router, slow charging & battery backup is also not up to the mark. It seems that the battery is refurbished..
Hope Amazon will replace the item sooner...",1
"From second day itself I had faced the problem. Even while running for single application it is getting hanged for hours. Not at all recommended for any use, worst performance.

too slow and too frequently getting hanged",1
Highly recommend this laptop.If you required laptop for normal use..I will strongly recommend this laptop.i have got my laptop today and satisfied with the quality and all functions.,5
Very very slow in windows loading. Even after booting it takes another 10 minutes to start functioning.. display is also worth..,1
"Dislike the product which the seller has sent, within 30 days the Hard drive was faulty , HP services was also awful. no return policy within 1 month ? Better not to purchase any electronic equipment's online never know what seller will ship to you.",1
Very slow processor I couldn't run programs in this laptop.it will take long time to open browser.and all other then this it's fine,2
"Not so Good. Processor satisfactory. Anti virus is also for one month, should be at least one year.",3
3rd class product,1
Battery back up not up to mark of as said while buying,5
"Fast performance
Wosrt display",3
यह प्रोडक्ट पढ़ाई के लिए लिया गया है लेकिन बहुत ही स्लो है जरूरत से ज्यादा स्लो है कम से कम स्टार्ट होने को इसको 15 से 20 मिनट लग जाते हैं,1
"Got it in 26000.
It's a nice product with pre loaded MS office and windows.",4
"Excellent basic laptop with worth every penny....
Best for students, weekend leisure....
Big screen
Full size keyboard
All connectivity features....",4
"Even a single tab is not opening at normal speed. It is very dead slow. The laptop response is very slow even if i open the file manager. Amazon is not accepting the complaint, and redirecting to the seller page.",1
"Your browser does not support HTML5 video.
 Very slow processor, within few weeks line appeared on the screen, tragic purchase, and now from the date of the first review another line is appearing in the screen",1
"Laptop is very slow, have never seen such a slow motion laptop ever, just to save some money don't get in to trap.",1
"Doesn't properly with win 10 hanging issues with this os
I m used linux os better work then win 10 os
No hanging issues with linux os",2
"I am using it from last one month.....its value for money.....battery power is reasonable, light weight, very low start time.",5
AMAZING !! if we compare with the price point..this laptop is just amazing..above expectations. Cpu Speed and everything is good,5
Laptop hangs big time.,1
"Absolutely values for money , no issues with OS and window 10 and antivirus
All perfect just that the option to upgrade SSD should have been available",5
laptop has everything for under 35k price range +ssd,5
Good product with a reasonable price,5
third-class product very slow ..used product given by amazon,1
I used this amlost a one month as I suggest ssd is more better than this performance was so slow,1
slow and time taking to start...... very average for even only online class for kid,2
"Entry level laptop.
For students .Not for gaming.",4
"System not working properly , Hangging problem in laptop . So plz exchange my Laptop .",1
Laptop is having almost all basic features for the begineers. It is a good buy in this low budget.,5
Don't even think of buying this. Its the slowest laptop I have ever experienced in my life.,1
The laptop is dead slow i have no files in it still dead slow very disappointed not god even for studies,2
very very bad not up to the mark,1
Excellent laptop at such a cheap price. Good for basic stuff.,5
"Nice Product and nice service from Amezon

Only Give Inbuilt MS Office application from HP company , it will be great help for any customer.",5
