Reviews,Ratings
I purchased this priduct but unfortunate battery not working more that 20 min. I am not able to contact customer care also. Please replace the product or refund my amount.,1
"One of the best entry level DSLRs. Got this with the kit lens as well as the 70-300mm telephoto lens. Was able to take a pic of the Milky Way even with some light pollution. Excellent depth of field. Only one problem is that sharing of files over WiFi is not available. Otherwise, an excellent DSLR.",5
I got it delivered on time as expected. Nice & very handy product. Pictures of 50-300 mm lens is awesome. Happy to use it. But got a currepted SD card. Unable to use & format it even with comond promt. Rest all ok. Thanks Amazon,5
I bought new product but battery along with it faulty so called customer care but they denied for battery replacement of brand new camera they said return it pathetic service Nikon,1
Quality is not good...,1
"1. Best for beginners.
2. Nice night photography.
3. Long exposure - upto 30sec
4 . No external mic for recording.

I bought it over canon 1500d.",5
The camera is good for beginners but the memory card that I was provided was not working and frequently got corrupted. Otherwise the camera is good. Sturdy and stable and gives good quality pictures. Only negative is fixed screen but when you use more of view finder it doesn’t really matter always,5
Display screen blacked out after 5 days. Then a long lockdown and no service centre nearby.,2
"A thin ring around the 70-300mm lens got peeled off after a few days, even with very careful handling and usage.",1
Its just a basic cam better go for little bit more expensive one this is a very limited camara just like digital cam.,3
sd card and usb cable missing from the pack.,2
"The picture clarity is good and video recording is also in HD quality , the price of camera is bit high but worth for the quality of picture . Battery perspective could have been given more and when we need to take the pictures in large lense the battery drains very fast overall the I would rate 4 out of 5 for this product",4
For beginners it's very good camera. Make sure you buy 75-300 lens for best photo shoot. Cons: Transfer of data should be WiFi but still it's in Bluetooth platform. Latency in data transfer even though their app.,5
I bought this by my sbi credit card but no cashback offer for this purchase. Reliance digital offered 30500 rs.,3
"Nothing to say really, does the job like nothing else in the range. Know the basic stuff atleast before getting one, it won't disappoint.",5
Good Picture quality and Nice product for basic DSLR and Easy to share photos from DSLR to Mobiles using Snapdragon and Zooming lens was awesome Video recording also very nice I bought the best price 33400-00 In Amazon great Indian sale But one bad thing is no WiFi option in this camera.,5
"It's a Best DSLR entery level camera for beginners. Easy to use, user friendly interface. Try and test in different modes of operation other than Auto.

Disappointed because Amazon reduced 1700/- rupess after 2 days of my purchase.",4
"Got this camera set in just 31999 during the sale,at this price point it is a marvelous camera the best part is picture quality,battery,compactness....",5
"Best for beginners & lovely point n shoot for closer pictures, potraits",5
"I had experienced with this cam, was awesome.. Value for money, but audio jack not available, and if you are thinking for the video recording then don't buy this...",5
it's costly now before it was 26500/- and I bought at 32500/- price,5
Good as First Camera. Need to learn a lot of things before I could comment about it. Seems ok but frankly speaking phones with good cameras turn out to be quick and hassle free these days.,5
"Best for beginners and better than canon 1500D..
Fallin in love😙😍 with it..
Really awesome..",5
"Yes, as far as the beginner goes, the camera is perfect for them",4
"3 star for Camera quality which is good, but Camera does not have WiFi and NFC connectivity, Amazon is making fool customers by mentioning WiFi and NFC over product description.. no issues with picture quality but atleast they have to mention real things.. Really Disappointed with Amazon this time",3
"I am not a professional, but this DsLR has a lot to do. If you want to be a professional in a lower to spend, you must go for this D3500 beast. Excellent for photography, not much satisfied with video-shoots. Amazing buy.",5
"Value for Money. Beginners can start photography in Auto mode. Once you are comfortable you can learn Manual mode from Nikon school website or from YouTube.
Photo size is 5-6 mb.",5
"1) Delivery by Amazon: Before expected arrival
2) Product review: Good for beginners, too many modes and settings to learn. One can learn to get better exposure triangle.
Even i am new but learnt few things through youtube.",4
"This is my first dslr camera . So far so good.
I m learning photography.
Thanks to Amazon for giving me this camara for good price. It was far more expensive on other sites and local camara dealers.",4
"It's been two years 😍😍😍.... Battery backup is perfect. Lot of memories captured.

Ps: Purchase with Zoom lens 🙌🙌🙌",5
"One of the best for beginners and I recommended this for few of my friends. As you improve, no need to buy another camera, a different lens is enough.",5
"It is OK for beginners but the functions are too complicated, by the time to change your settings, it is possible that the object you want to click might have moved.",3
Good product.. battery is nice work.,4
Best one for beginners from Nikon... loved the product... Delivered on time... Value for money... Clarity is so good... Packaged so well... Worthful one #Nikond3500,5
Best for the price .,5
"This is a entry level camera and it does all the basic stuff smoothly, don't expect much from this camera or you will be disappointed. Solid build and strong body. The camera is good for one who are starting their passion/career in photography.",4
"For beginners it's awesome to use and we can learn how to take a perfect snaps
Picture quality ok battery backup also gud..",4
Perfect dslr for beginners.picture quality is nice.can do fast auto focusing.performs well in low light conditions. Light weight.nice grip.if we know adjusting manual mod it feels better than auto mode.overall it s a nice product,4
SD card is missing in packet,3
"As per the product details, Memory Card was not included. Its written in box also that 16Gb memory card included. But there was no memory card in the box.
Picture quality is awesome....",5
"Your search for the perfect beginner camera has come to an end. Go for it!
Buy the 70-300 lens as well.",5
"I'm return this product.
I'm got a defective product.
When i install battery. It's got very hit. that why I'm returned it. But camera is ok best for beginners
And it's picture quality is very good.",3
Not that much great as mentioned. for better results we have to buy other lenses which are more cost. Please don't expect much from camera.portrait was very bad.,3
Nice product for beginners. Only thing I would like to mention that it takes long to transfer pictures from DSLR to smartphone (via Bluetooth). No wi fi option.,5
"Boon for beginners like me...just go for it without any second thought...❤️
Picture quality is damn awesome...you have to play with settings and it’s enjoyable...more you play more will learn...Its just love...",5
"Camera is nice but price is high. I got it 28k from amazn.
I live in local city or else...
Main problem.",4
It's the go to for beginners. Overall a good experience and a lot to learn. But it's the start and you can start from here,4
"Best beginner dslr camera out there.
Buy some good lenses and you are good to go
Posting some pictures taken from nikon d3500.",4
The Camera Is Very Very Good & Item is very good Enough only give suggestion is if anybody buy any camera always buy with double lens combo pack bcoz it is very cheaper in rate & Have the best reasonable price u get.,5
Safe packing - received all seals intact company original pack- detail review will follow,4
"I bought this nikon d3500 dslr few days back and when i was registering myself on nikon site, the serial number shown as invalid.",4
I never used DSLR before. For my travel purpose I brought one. Really nice. The picture quality is great. Thanks to Amazon for delivering it on time,5
"Excellent Camera for Beginner , It is my first Camera , Easy to use , Easy to get picture into our mobile",5
Best camera in easy price good for biggners .,5
This product has been my dream come true. Loved the pics and can't wait to explore more of its features.,5
"Camera is excellent, a lot better than a smartphone camera when it comes to capturing details, but the kit lens puts a limitation to the camera, must buy other lens as well",5
"The D3500 is simple to use, captures good pictures and is lightweight, so doesn't burden you.",4
Good,5
Writing review after using it for one year. It is amazing for beginner level photographer and for hobbyists,5
"Like: build quality
Dislike: since I am just a beginner, I cannot comment cons now",4
Nanba it is really superb. I purchased with two hearted. But its output gives me satisfaction,5
The camera is perfect for beginners. What I would recommend is to get a good prime lens if you want to take portraits because the kit lens is very basic.,5
Go for the two lens kit. 70-300mm is a must have 👍🏻,5
"I bought this product in June'19, and after 2 months of using it I can say that it's the best choice for beginners in this price segment The only one thing which I felt could have been improved a bit was it's battery life. It's pretty avg.",5
"Super, good option to connect directly mobile device. Fine",5
"Overall the best buy for entry level photographers. I should recommend Nikon to make way for adjustable self timers because there is only a 10s timer if it were adjustable, then we could have made it 5s or 3s etc.",5
"Seller described wifi, NFC and bluetooth (all inbuilt) for the connectivity but it only has Bluetooth and no wifi , no NFC present in camera.",4
Beginners can click mind blowing and absolutely fantastic images in Nikon D3500. It is too worth for its prices & the kit lenses are doing much better. Nikon D3500 will be a good companion for those who are fond of clicking the special moments & memories.,5
Features are awesome,5
Fabulous camera for beginners. No Mobile Phone can match the quality or details.,5
"Good DSLR for beginners .Great product for this money.Good packing , on time delivery and etc.",5
Really worth paying,5
Very good camera for beginners. You will get amazing picture quality. I am very happy with the product.,5
Not able to register on nikkon site. That is the only issue.. Otherwise good dslr for beginners.,5
I’m 15 years old ! The first day I got this camera I was able to take these shots! I’ve never used a camera before but still ....Just look at the shots dude !! 10/10,5
I did not received 16 gb memory card. What shoud i do know return the product or is there any option?,5
Good product for beginners. I m loving it as am exploring more and more. Easy to handle. Overall good product for beginners. Totally got my recommendation.,4
I really like this Nikon3500 dslr I shooting some pic and share my review,5
"Just go for it Guys !!!!
Try to buy both the lenses (18/55 and 70/300)
U r not going to regret !!",5
Required demo from nikon person also no SD card along with camera,4
Nikon D3500 DX has great picture quality......,5
"It reached me all the way to arunachal , thank you so much , love it , its handy and sexy , picture quality is amazing .packing was good too",5
I didn't get the 16 gb memory card with my order.,1
For beginners it is advisable to operate in auto mode only,5
Superb quality...good delivery by amazon..got two lenses at 32k..so happy with the purchase..thank you amazon..,5
"Just one word.. ""Perfect""
Don't even need to think about any other camera to buy... Lots of Features, User Friendly...",5
The product is damage after 20 ...it would n't be turned on...due to intetnal problem.so don't buy its.,1
One of the best entry level camera out there. Complete value for money and as beginner it is not that difficult to get the hang of.,5
"Camera build quality is good. Handy operation easily accessible.
Pics taken are not up to the mark as i have expected.
Compare to phone images they look more sharp which is sad to me. Also i am not expert but beginner.",4
Excellent camera for beginners. Very easy to use and setup due to in built guide. Picture quality is amazing.....can be compared with professional cameras....,5
I got the camera in good condition. but after 15 days it started malfunctioning. And i had to go to the nikon service center to repair it .good battery life though and nice for beginners,2
"Perfect for amateur photographers.
The best you can get at this price.",5
Good product for beginners. Value for money. Best in its price range.,5
"I'm not a professional photographer, however, the camera works just as well as I used to. Anyway, as a beginner, I'm satisfied.",5
A great camera for beginners. You can feel the quality Nikon always gives you.. Almost same features as like the D3400 just a few structural changes.. Overall please go for it,5
"Best ""for beginners"", ""picture quality"" and ""regulated movement""",5
Full dis like,1
very good,5
"AuuusAmmm one for beginners in this price segment...just luv it...splcy @ night time pic..
But blur effect should more...overall nice one💜👍",4
Isn’t the memory card combined with the order? I didn’t get the memory card,3
"The camera is excellent for a beginner. It has all the good features to learn photography.
If you can spend another 5-10 k, please buy 5 series Nikon camera.

This camera is great.",5
Like,5
Good for beginners...better than cannon series....crispy pictures....for better go with same brand with sound finance...,4
"Yes it is best dslr in 20000Rs on festival sessions but 55 to 300mm lens is quite higher
Rest is ok",4
Amazing picture quality best for beginner's . with the extra 70 mm kit we can can zoom a lot and the zoomed part can be focused and the picture comes absolutely clear,5
Picture quality,5
"Awesome picture quality...
Perfect for beginners....use and enjoy using it..I am very happy with this one..",5
Nice,5
Lens are not in my box..So I am not happy to my order.. It's very worst opinion,1
hope for the best in coming days,5
Beautiful,5
Does not support wifi... unable to use remote,4
Fine for shooting pictures but problem in video. The audio quality is too poor that even you cant hear your own voice in recorded videos,3
Loved the camera.Its sharp clear and really shows amazing output,5
I tried this. Awesome camera for the beginners.,4
Nice product,4
One of the best DSLR model in the market for beginners and intermediate photography enthusiasts. Good to buy and great deal.,4
Good for beginners. Instead go for higher models which have better photo capturing in low light.,4
I take this picture with this camera. Awesome with this price range,5
The battery is not getting charged even after hours. And i didn't got the strap for the bag.,1
very bad battery life only 200 hunderad full charging,2
Good,5
Good picture quality. Easy to operate. Nice battery backup,5
Good one,5
good for a quick photo and editing,5
"The other reviews tell the truth, just here to confirm it with my experience with with wonderful camera",5
Very very happy with the camera,5
For beginners the camera is really good especially the 18-55mm lens that comes with it.Its perfect for learning about dslrs and the camera interface overall is pretty easy.Overall a pretty good camera for the price,4
"Using since April 2019, no problem since then. The camera is perfect. little difficult for beginners.",5
Great in DSLR ... easy to use and good picture quality.. Always buy with both lenses...,5
"Everything is excellent..
Picture quality 5/5
Battery life 5/5
Go for it..",5
within 1 month my camera charging adaptor is not working...and i didnt used most maximum 3 time only i charged battery,1
"Dont think twice, just go for it. Amazing image quality. Long lasting battery. Even novince buyers can take good pictures. Would recommend to buy with dual kit lens combo.",5
Disliked the product. Lens is not working properly now. Image is always faded.,1
It's an ideal camera for beginners.,5
Good camera for family function and simple out door phooto shooting,5
Quality of the picture is very nice. Don't buy 48mp. Camera mobiles. Instead you can try this.,5
Nikon D3500 is a very good camera for beginners. I highly recommend them to go for it.... Picture quality is also good.,5
I am not satisfied with the quality of photos. They are just like what point and shoot cameras deluver.,4
"The battery is not up to my expectations...
But I love the product",5
Nice camera light weight easy to use. With 350mm lens u get nice close pics. Battery life ok. Picture quality with 18mm could have been better,5
Whole new dimension in photography for me,5
Company must provide manual in CD form and Videos in the CD that will help user to use with better precessions.,5
"Simply saying, Smartphones take better pictures. Go for it if you want to show-off a DSLR.",3
The camera is good and easy to use for beginners like me. However the manual should have been more details since D3500 is meant for beginners,5
SD card is missing from the package. I can't return it as I need this urgently. Do not expect SD card if you are ordering this,2
Good Camera for beginners,5
Nice product,5
"Nice product.... thanks to Nikon...
100% genuine product...
Delivery process fantastic.. 5/5...👍👍👏👏👏👏",5
Picture quality is decent but not great Nikon should add NFC & WiFi at beginners range,2
Very nice for beginners and quality is awesome.,5
Genuine item received ..good for noobs though not professional 😁,5
This camera is fantastic I'm in love with this camera,5
"Best suited for beginners. Easy to use. I got it for 23,999 during the sale period, thanx amazon",4
Very good for beginners.am sharing photos by camera.,5
Memory card not received in this product,1
SD card is not in the packet as shown while I was placing the order. And also carry case and usb cable was not there.,1
"Best dslr camera for beginners to learn and use, superb qualify pictures, easy to use, easy to handle, video quality is little bit poor",5
"I recieved my order on time and yea it was in a good condition
Gifted it to my brother and yes he's also happy with the product",5
Love is with D3500. Just needed a rotating display otherwise best to buy,5
I have not received memory card which is written in specifications,1
Such an amazing camera.. a beginner like me using DSLR with lots of comfort.. My dream is still alive for learning photography....,5
Memory card is missing,4
Original camera received in Nikkon box with seal.,5
4 star,4
Picture quality not good. Used for than 6 months. WIll not recommend.,2
Very good for beginners. Picture quality is very bad in night in broad daylight it's awesome,5
Need only wifi support for fast transfer of photo to mobile,5
"Good product, value for money",4
Superb purchase,5
First i want to say thnx to amazon fr great delivery n this d3500 is jst wow i love it ..if u wanna purchase a camera then u go fr it,5
Good,5
Easy to use and understand the features. Lens ring is easy to move. And the settings are easily accessible.,5
nice camera,5
Best,5
Excellent quality images in this price range,5
Very happy since I got this camera. It takes great images with very fine details. Highly recommend this camera if you want to make your special moments very special.,5
"Too bad pic
I have taken bad item",1
Bag is not there,3
Very good for beginners. Picture quality is excellent and a very good product from Amazon in discounted price.,4
Really Nikon is Nikon I love this 📷 it's easy to use and its sharpness and low light profomance just mind-blowing my best experience with it,5
Awesome picture quality. Best brand,5
Best purchase,5
awesome camera got with a discount of 3k very good for family use and also for beginners!,5
Excellent product easy to use great pictures,5
Go for it if you are a beginner in DSLR segment,4
"Sir I added in this product emi...
But not done emitake fully balance 1 time.. Any give me idea plz",5
Good for beginners,5
"Best entry level camera. One can easily learn photography from this one.
Easy to operate with awesome picture quality.",5
Very good for a start if u like to click very user friendly,5
"The perfect SLR for beginners. Captures great photos, is small and handy and has all the right features.",5
The camera is very helpful for beginners. the item got delivered in less than 24 hrs. the packaging is good and all the accessories are present.,5
Easy to handle for beginners,4
"As shown in video description, their is no wfi or nfc. Only Bluetooth is available. Just now started to use, will write in detail later",4
Its good for the Beginners. Very useful for the portrait and night photography. Color effect option is too good.,5
Very best pictures quality,4
Nikon is master in the field of camera,5
"Product is as good as expected. but all the descriptions on Amazon states that this has Wifi connectivity, which it doesnt!",2
Price worth,5
It's a very nice camera in low budget,4
Bluetooth connectivity very slow for transfer... For better experience only purchase body and then buy prime lens separately.,5
Best camera 📷 in nikon 3500 nice picture quality 👌👌👌,5
"It's a wonderful device for beginners to capture quality images, worth the value",5
Camera Was Too Good,5
I like everything about this item it’s very useful,5
Overall good performance,5
Absolutely fab. 🔥,5
Defective part supplied and Nikon is saying that it cannot be covered under warranty,1
Awsome,5
Just received it! Start of real pictures!,5
Good for beginners. I got everything that was written,5
Ivery very special,5
lovely camera with all required function.recommended,4
Very nice camera at its price,5
Best DSLR for this price range. Specially for beginners.,5
I received camera but I didn't receive 16 gb sd card along with it... Pls help me out...,4
Good entry level DSLR for beginners. The pictures come crisp on using better lenses like Sigma,5
External mic is not available,1
Awesome product. Best in price. After using this product i came to be know that Canon can't give such product in this price what Nikon can give. Fully satisfied. :),5
"For beginners and also for a bit professional , this camera with this kit oens is just amazing.
Do not think so much , just go for it .",5
Its gud .. nd best fr price,5
Go for it,5
Good Product.,5
Nicon is best,4
Picture quality is normal in given lense .,4
Nice camera,5
"I got this camera today, i am happy little with it. Good quality , the best for beginners.",5
Picture quality is too good but night time photo is not good,5
"Light Weight, Good Picture Quality
Great Camera for begginers",5
The camera bag had a broken strap. Else all okay. Request the dealers to take action about the broken strap!,4
"Just Awesome.
The camera has a good grip",4
"Bought it a couple of months back, not facing any issue till now. Good camera to learn and practice on.",5
Great,4
Awesome Product,4
"camera body is too small, plus no landscape auto feature or if it is there then not on the selection wheel",5
Good!!!,5
This camera for beginner... Cool but please before used please see all type of videos related to this camera...,4
My son like it.,4
Camera is good. But the bag quality was very poor. It doesn’t look like the original one and the strap torn off in a day.,5
"Worth For Money Super DSLR for beginners, Very Very Good",5
In item details it's a WiFi connection but originally it's not working with WiFi,4
Good,5
Good,5
"Great picture quality, Awesome built quality,just pair up with a great prime lens..",5
Value for money,5
Excellent product!!!,5
Memory Card & Bag not given. Totally disapointed.,1
fully satisfied with the product. every item was present within the box as it was mentioned. nice picture quality. best for beginners. thanks amazon!,4
Best camera for beginner in this budget range.,4
"As an entry level DSLR,it seems pretty good",4
Overall quality of the product is really awesome. Also packaging by amazon was really good which kept the material inside it safe and secure.,5
Good for beginners,4
Everthing good amazing photo's,5
Easy handle while take photo,5
Good for beginners.. Auto mode works well,5
Best DSLR under 40k....... Very good product,5
"Very good product, received 3 days before delivery days, packing was also very good,working fine, pic quality is also good,",5
"This is best...
Go for it",5
Beautiful,5
Really very nice product,5
Good for beginners...,5
Its the best choice for beginners. Picture quality is awesome better than canon. In love with it.,5
Not as per expectation,4
The quality of product and on time delivery is Excellent . The lens are very good . I suggest to go for Nikon for beginners,5
"Very disappointed.
16 GB (Class 10) SD card, Camera Bag, and Connecting cable are missing.",1
Goo,5
Good,5
Over all good,5
"It is not good, but price is high, I can, t support this.",1
"Awesome camera ,auto focus is outstanding, picture quality wow",5
Camera is pefect for beginners. But I have not any voucher from seller. Please send me voucher.,4
Good camera for people starting out and the kit lens which come with it is amazing.,5
I love Nikon its ah some means great DSLR beater for cannon love the Nikon d3500. I salute to Nikon camera and photography,5
I love to click outdoor photos with this dslr....,5
Decent battery life than it's predecessor. Amazing picture quality and super cool for beginners.,4
Very Nice,5
Excellent for beginners. Not much knowledge of photography required. Normal clicks also are fantastic.,5
Excellent quality overall...,5
Picture quality is good. Please add other camera accessories as well.,4
Go for it if you're a beginner like me. You won't regret.,5
Awesome...go for it..best dslr for beginners...,5
Nice,3
Good,4
A very good product by nikon in reasonable price,5
"1 user interface is very easy
2 good bettry life
3 bold design with excellent hand grip .",5
worthy,5
Value of money,5
In this product box memory card and black case cover are missing.,3
Only drawback is Nikon removed the function button so you need to go to info section to change the ISO in manual mode.,4
For beginners best buy........,4
Amazing camera. Alot of options to play with. Very good for beginners.,5
loved it as a beginners...,5
Awesome product...,5
Very bad quatity its not work properly i want to replace it very bad product,1
The product is really satisfactory and good for beginners.,5
I like it.,4
Camera is best but cheated me without providing bag and memory card.. Othervise i would give 5 stsr ratung,2
Worst DSLR ever. It doesn't support any audio jack,1
Must buy,5
I really love this product. Great pictures. Best dslr for beginners.,5
This is nice for the beginners and nice to have it as possession if you want to take normal portray.,4
Great battery life..very good picture quality.. Better option tor beginners..,5
Good camera... I love it. Camera build up quality also brilliant becoz of that the camera looks more attractive,5
I didn’t get camera bag,1
So super,5
"Good product
Specially, advantage of 55 - 300 mm lens",5
Best camera for beginers,5
Product quality is quite good but delivery is not that much!,5
Superbbb 👌❤️ camera osm pic quality..,5
Good... Basic model,4
Good and every easy to use,5
Best camera for beginners but the price is high. That is where I disappointed.,5
Very good product,5
Fast delivery.,5
No one compare nikon 3500d in market.worth for buy it.Please go ahead without 2nd thought.,5
misleading description. No SD card card was included in the package.,1
Awesome at first glance.,4
I loved this camera.,5
It is very good camera at this price range,5
Awesome picture quality for the budget. Overall go for it if you are beginner like me,5
Picture quality is really amazing but lenses are too short.,4
"Best camera for beginners
The features of camera is very easy to use",5
Such a amazing picture quality & special Thx. To Appario Retail Private Ltd to best Price this Product,5
Good one,4
It is best camera for bigginers.70-300mm lens is also best for use with this camera,5
"It's good camera in lowest price , it's camera take very very good portrait picture , everything best in this camera",4
Vary good,5
Cheering customer s price rate .,1
1no,5
"We missed Geo tagging in this wonderful camera.Otherwise good product,Value for money.",5
Battery charger faulty,4
Great camera..good qwality,4
Best Budget dslr for beginners or amateur to learn photography,5
Supeb camara thanks amazon for this love this a lot.,5
Memory card is not working & product catalog is not with the item & computer connecting cables are not with the product,4
Charge adapter is not working,1
"Perfect picture quality, blur motion perfect..",5
It's fabulous for beginners......,5
Nice product for buyer,5
Nice camera,5
Good for new,5
Super,5
Everything is excellent,5
It's excellent in 31k,5
Really good camera for photography learner,4
Awwsm,5
There is no memory card with item which included,1
"Great picture quality .. awesome camera
But need to learn ho to click best and amazing photos",5
"Lenses are too good, camera quality is superb",5
Picture Quality is good and looks more natural. Battery is great.,5
"All is well but connection with snapbridge is very bad, very very slow connection",5
It's working good....and have great experience....,5
"Good picture quality.
Bought it last month and I am very happy with camera",5
Good quality photos and their is nothing to dislike about this dslr. Thanks,5
Superb camera for beginners..Like me. Bought @31500 with dual lens,4
It's the best and a better camera especially when it come to a beginner and the price is worth it.,5
Please share this product bill on my email.my email id is satendrakumar397@gmail.com,4
Best camera for beginners,5
"Hi
I hav not received a memory card of 16GB",4
Good,4
Perfect camera,5
Its a great camera for beginners,5
Got all whatever was mentioned online,5
Its A Nice Product 🤠,5
Very veryyyy gooood picture quality value for money.,5
"Best for beginners... I just loved it..
❤️❤️",5
WiFi is not available but they says WiFi is available,4
An overall camera good dslr for beginners. Picture quality is good.,5
All rounder/. It's outstanding,5
It's not working 😭 I haven't used it at all,1
It's perfect. Go for it if you love photography and want to go beyond the cellphone,5
"Good quality 👌.
Best price.",5
Very good,4
Amazing product worth the price. Pictures are great. Most recommended,5
Beautiful camera shooting picture for beginner,5
There is no voice recorder that the drawback.,5
nice...,4
Awesome product,5
Good purchase at nice price,5
very good product for amateurs. you can buy it.,5
Very good picture quality,5
This is the best under budget dslr for Beginners... I am happy with this camera,5
Nice product,5
Shutter is not workiy,1
Good,3
Didn't get camera bag and sd card,3
"SD card, bag, DSLR received at good condition",5
I but it on Jan 22 now my battery adopter Is not working !,3
Charger stopeed working in 4days,1
Very nice,4
Picture quality battery life good,5
If you are looking for a better battery then choose the next model DS5300,4
Nice product for beginners.,4
best camera in segment and beginner,5
"Great camera for boginners
But need to have wifi connections too",5
Good product,5
Nice product.please buy this product very useful,5
nice product 😊,5
DSLR is best but time laps not available,5
"Perfect camera for beginners, compact in size",5
Nice,4
For beginners,5
Bad... Felt cheated .. no memory card. Kindly return,1
Good,4
16 gb memory card not received,4
Excellent product,5
Excellent quality,4
So so,3
Very good product for beginners and also professionals...,4
Good,5
Poor,1
Very nice really Happy,4
Amazing products with price,5
Good,5
Very Good Product,5
While delivering the items there is no carrying case,1
"Nice experience, only in dark can't focus.",4
"VERY GOOD PICTURE QUALITY, AND WORTHY.
EASILY OPERATABLE AND SETTINGS FOR BEGINNERS.",5
The camera doesn't support microphone,4
Good for beginners,5
Good for beginners. Original product received,5
Niceee😁,5
Good camera. Must buy,5
Price too high.,2
Owsm product...,5
But GST not reflected in my account please entered,5
"Product is good but got defective bag screenshot attached, still happy with product.",4
Awesome,5
Good for beginners,5
As a beginner easy to learn. Quality of pictures are excellent.,5
Good for beginners.,5
Great camera,5
Awesome.. Loved it,5
All the features are excellent & users friendly,5
Very easy handling.. awesome pictures quality,4
Worth it,5
A good Camara for beginners like me and at best price. Thanks amazon,5
Awesome Product,4
Picture quality is great. Highly recommended for beginners,5
Good product in entry level dslrs and value for money.,5
Picture quality is good for its price.,5
Nice,5
Battery and charger is not working....poor,2
Being a beginner its awesome and easy to control,5
Very nice,5
Actually didn't learn how to capture 🌙moon...,5
Good for Beginners and good quality pictures.,5
Nice product.,5
Value for money .I get this in 28399,5
"The best camera
Super",5
Superb camera,5
Good,5
🤍,5
great as expected .,5
Best in the category,5
Simply awesome,5
"Best DSLR for Beginners... Good Quality, and best result...",5
Perfect for beginners,5
Awesome product for beginners who wants to enter into DSLR world.,5
Exclusively good product within reliable budget,5
Very good product. I am satisfied.,5
Good product and amazing photos quality,5
Good for beginners,3
No comments!!,2
Good for beginners.,4
Screen size is small and doesn't have touch screen,4
Excellent camera...received in good condition...value for money,5
Perfect,5
Camera is good,4
Best product considering the price.,5
Nice,4
Go for it,5
Its super camera...i am happy with this....thanks nikon,5
It's is a good camera for beginners.,5
Good,5
Nic purchase.but seller keep on changing the rates.,5
Picture quality was good,1
Good product value for money ..,5
Super camera for beginners. You enjoy it.,5
It's good for beginners. Photo & video quality awesome 👍,4
Good product and battery life also 👍👌,5
Best DSLR for those who are beginning photography.,5
GREAT FOR BEGINNERS..,5
"easy to use and best for beginners,",5
Top notch,5
No work,1
Nice Product,5
Good dslr for beginners 💫,5
ok,3
Picture quality very awesome 👌❣️,5
Good,5
I didn't get the 16 gb memory card with pakage.,3
Excellent product,5
This is a defective and old peace. I dont try this.,1
Very good Quality nd best Sellers,5
Good product..,5
For beginners it is a perfect option and picture quality is also good,5
Good,5
Overall grate camera.,5
Product got at promptly but memory card is missing,4
Picture quality is super,5
Excellent camera,5
love it!,5
For beginners it is a good buy,5
Picture quality is good and after editing its fantastic 🙏😎😍,5
Ok,5
Very impressive with this product thanks to Amazon,5
Good.,5
GOOD,4
SD card is missing,4
Nice product...,5
Cool gadget for beginners.,4
Best in entry lavel,4
Best entry level dslr,5
It simply delivers,5
It's perfect,5
I have not received memory card with it,4
Perfect product for beginners,5
Not gud,3
Camera bag was damaged. Overall product is good.,4
Good,4
Product not good as per price,1
Nice,5
battery life in little is unsatisfying,5
Good for beginners,4
Well to Do Product for Beginners.,5
Nice product,5
Great for this price,4
Price can b cheaper,5
Good,4
Good quality at an affordable price,5
"Products is good
But not received USB cable wire to camera with PC",5
Beauti,5
Good for beginners,5
excellent for the beginners,5
Best for the begginers,5
Good product,5
Nice one,5
Nice,5
Grate camera by nikon brand,5
Got it in perfect condition !!,5
Very poor quality and performance,1
Amazing for beginners,5
Amazing,5
M happy this priduct,5
Liked,5
Nice product A1 for beginning,5
Very good product like the build quality and photos,5
Nikon camera are great..,5
I like it,5
Best in under 30000,5
Happy,5
Good camera for beginners,4
Good,4
good product for biggner,5
Nice camera for beginners !!,5
"Great picture quality, perfect for beginners",5
Best camera,4
Best Product i really love it,4
The Battery Charger not working,3
Very good product,5
Nice entry level DSLR.,4
Aswome product 💞,5
It's cool it's very handy also and best for beginners 😍,5
"Very happy with it
Easy to use",5
"Best and best camera
Good picture quality",5
Where is 16 GB memory Card.,2
Worst,1
The best entry level DSLR for beginners,4
Good for beginners,5
Very good camera.,5
Very and easy to handle,5
Awesome,4
i like this product is very much,5
As expected,5
Good cam for beginners,4
"Best camera
Go for it 👍",5
I just want to say - awesome,5
For beginners,4
It's very good camera for beginners,5
Very nice product 5star,5
Good,5
Good product,5
color quality is poor,2
Nice product,5
Good,5
I really satisfy with this product.,5
Good product for beginners,4
Nice product,4
SD card is missing. Not include the kit,4
really nice camera,5
Nice,5
It's a good thing,5
Good product for basic level entry.,5
Awesome 😍😍😍😍😍😍😍,4
Good,3
Very easy to use,5
Good quality and good picture quality,5
One of the best at it's price,5
"Osm camera for everyone
Love it 😘😘",5
best camera for beginners..,5
Paytm see khareedo,5
Suitable for beginners,5
good product,4
Very good product for beginners,5
Ok,4
This is the better option to buy,5
Best cam 😍😍😍😍😍😍,5
It's good,4
Best dslr for beginners,5
Good,4
Good product,5
Good one for beginners,5
Amazing product,5
good,5
Awesome,5
Nice camera,4
Nic product and delivery intime,5
Nice for beginners,5
Good DSLR for beginners,5
Nice,3
Awsome,5
Best camera under 26000 with 24 MP,5
Worst of money,1
Awesome product..,5
Nice product,5
Good,5
Too good...,5
Display should be upgraded,4
Super quality,5
Best for beginners,5
Its very amazing camera for beginners,5
Nice product,4
good quality,4
Better,5
