Reviews,Ratings
"Excellent 1 day delivery via normal check out. The sound quality can only be ""listen it to believe it"". Awesome product for the price. Connects to bluetooth device in seconds, FM works like magic, USB mode is very good as you get to play around with the equalizer present in the remote. All in all a great product at such price.",5
Stopped working suddenly after 2-3 days moreover one of the speaker were damaged ( crack in the plastic body),1
"It became not operative After six days working.It might be into power ckt fault.it maybe due to defective piece or detail route cause analysis is required at manufacturing end for avoid the repeatiation at any customer.
By luck it was under return time limit.hence I go for replacement on the name of PHILIPS because for good quality.Unfortuantely my piece became defective after five days of working",5
Its just Ok. The remote is not having treble control and only Bass control. If the bass is increased the speaker flutters . The sharpness in sound is less and can not be increased.,4
"The system does more than justice for the price. Overall, a fantastic buy- Gr88 product from Philips. The sub woofer is extremely powerful even though rms is only 60W. Speakers provide crystal clear sound at all volume levels. When i tried to play in excess of 20 level of volume my entire PC table, sliding windows & even iron grills started to vibrate. Tremendous power in such a small system. Overall an excellent buy.",5
"Bass is completely waste. You will not hear the beats with this speaker. Just the bass guitar's sound alone will come from the amplifier. No drum beats or the thabala bass will be heared. Overall rating is 3. Go for some other brands in this price range. Even the intex 2.1 small speakers gives a great sound compared to this speaker. In addition to that, you will hear a constant buzzing sound.....",2
"Philips 6080b blue tooth home theatre system,a fantastic gadget to play music through mobile phone, USB, FM radio, memory card. Very nice sound with sufficient bass(controlled by remote) and I am using it with my LED TV. Beautiful sound quality, good remote control and a vfm product, highly recommend.I bought it in BBD with huge discount.",5
"Received a dead item. Doesn't turn on, no blinking lights or nothing. Besides the speakers look really cheap and there is no 3.5 Input for the convertible satellite speakers. Absolutely pathetic product and service. J would have returned anyway.",1
"I bought these with a hesitated mind about the quality of sound it would produce, but to my surprise the speakers didn't disappoint me. They have a great balance of sound even on higher / lower notes, doesn't vibrate and the crystal clear sound is heard. Very much suitable for in-house parties. Connects to Bluetooth efficiently and a very handy remote to control specially the base separately. Can be recommended.",5
"Packing of the product is very poor.
Don't buy this product. I m not happy with philips brand.

Waste of money.",1
Beautiful home thyater. Both bass and treble are good. Looking is also beautiful.Unbeatable sound quality.,5
"One side speaker was not worked, So i returned the product",2
"sound is superb , woofer satisfies the beats ,amazon delivered the product on time as Usual . I am so happy with this deal only u will miss the display it helps too much while listening means u don’t understand the volume level and bass level and also the right speaker bar got a little dent which is easily been see if u see it closely otherwise it worth Buying. My request to amazon please increase your package quality so that the product will delivere Safely",5
Superb performance,5
"Very good product under 3000 rupees. Bass is good. A bit problematic while connecting with bluetooth, else everything is fine. Early delivery by Amazon. Philips is always trustworthy for me. Received with no damage. Go for it if you need a sound system for your room in low budget.",5
"I love the sound quality and it's overall performance is better then I expected..but what I don't like that is.. First, I received the defective product with sound defect. There were no sound at all. Then I got the replaced one which has special design on the sound bar check the pic. Overall delivery process took approx 10 days. Which wasn't expected. I was planning to buy appliances here but drroped that idea. I don't know whose to be blaimed the Facility or the relailer or the courier. That sucks.",4
1st product came defected. Exchange was carried out by Amazon very fast. 2nd product gave up in 20 days..it's completely dead now. I guess Amazon is selling refurbished product in name of new product. Guys please be careful at discount rates offered by Amazon. They distribute defected product in sales and later on you face problem.,1
After purchasing this I thout better if I go with boat 120w system .. above of this is volume controller not cd case .. over all this product also ok ok,3
"I bought the speaker and return it next day my smart TV doesn't have old line in connectivity option.
The speaker has lack of connectivity option Phillips should consider to provide atleast optical out all the smart TV equipped with the hdmi and optical out.
The groove of the speaker dominate the quality of the sound if your bedroom and living room big in size then only you should consider else you won't enjoy the music.",3
"Sound quality , Build quality, and the connectivities are really good. But remote control won't work if I am trying to control in different direction. FM also little lacking (but that's the common issue for these type of speaker system)

Regarding the delivery - it was fast, but one side of the package got completely wet due to rain. So I must say packing is not up to the mark.",5
"the sound quality was average.
the product stopped working after a few days (3-4 days). it does not power up anymore. asked for replacement as it is still under replacement window.

Praying that the replaced system should not end up in the same state.",1
"Received a damaged product.
This model is perfect but unfortunately i received a defective item.",1
Sound quality is very good...but received in damaged condition...,4
"I don't know what to say about these speakers
I thought my tv speakers will give me better sound but this is the best pair of speakers. Use this for watching tv shows and movies. Amazing clarity with clear and detailed sound. Buy thing",5
"Sound quality is very good, you can increase decrease Bass. But the bluetooth keeps on disconnecting. One of the speaker also does not work at times, so I have to restart the speakers to connect bluetooth and make all speakers work. Not raising a complain because of Corona, but expected better quality from Phillips.",2
Bought in July 2018 and now in Sept 19 it has got issues. Initially its hard keys stopped responding properly. Now System has stopped working. It is just out of warrantee. Dont know what to do,1
sound quality is good and Bluetooth get connected fast. Writing review after 1 week. But can't control treble except volume and bass. Overall nice sound and in this budget very nice music system.,5
Actually I have already one Philips home theater in my house which I had purchased 3yrs back costing around 15000₹ but recently purchased this pdt for gift to my Dad which is very nice pdt.good quality sound basically his bass which is Awesome .I am very much thanks to Amazon who kept this quality PDT for sale.thanks,5
Durability of product. I am using it from last 2 years and now started facing the problem as one of its speaker input socket is not working. I think its too early to have such problems from such a renowned brand. Sound quality is ok not superb. But in 5k we expect nore than this.,3
Main speaker box speaker was not safe position any damage was come some time no guard was provided. Not like this .,2
I was shocked when i heard them. They sound like roadside Chinese boombox with nothing but bass in them. If you are really low on budget then get F&D (fenda) but if your budget is anything above 5k then just do yourself a favor and get EDIFIER. Any edifier bookshelf speakers in your budget- (they have a huge range). thank me later!!,1
"The speaker is good but when it was delivered the product was some damaged . Then I call the boy who delivered the speaker then he told me No refund by cash. Only through bank account and. Amazon pay ! If any
one Don't have bank account or Amazon. Pay How they will get refund?............................................this is the question to Amazon",5
"Excellent and decent sound quality, especially for a home with NORMAL bass and sound, And not for Rock and heavy. Thank Philips and one more thank to the Amazon, Vendor.",4
"Woofer box is very large and shape is also odd, thia make it difficult to fit in a corner and lookas odd one out.
Soumd is ok not what you expect.
This is made in china to plastic quality is also not so good.",3
"Actually, product is really good, of course.. Philips is awesome brand. But the delivery was so Unexpectable. Remote control, warranty card bill was missing... I received unpacked box... I really disappointed... Pls Amazon make sure that the delivery service must be good.",3
Not even worth for single star also first I received a detective product after running for 10 mins it has stopped working again the replacement I have got is a damaged one the leg of subwoofer was broken and dents in the subwoofer,1
"Reviewing after almost 1 year of use it is very nice speaker for birthday parties, anniversary parties, new year's party at home or terrace. Very nice product must buy.",5
Bass control not given in remote. Treble is very high even if you put it at very lower level. Sound quality is good but kot up to the expectations. Go for Sony instead if you can spend 2000 more.,2
Received a damaged product. One of the lower edges is smashed slightly and I had not noticed it. Bass is not working. Unfortunately I had gifted the product and the defrcts were noticed aftef the return window was closed.,3
"Thanks to amazon for delivering within 24 hours..and coming to product it has reached my expectations in all aspects i would recommend to go for this one without second thought i got it at 5800 rs in offer.CONs are
No LED display to track song name ..and missing automated Bass and sound adjustments..",5
Bass is amazing . No issues with Bluetooth connectivity . It's so loud even in 20 percent volume . Great for parties and you would love to use it somewhere not surrounded by irritating neighbours.,5
"Great sound bluetooth and works perfectly with my home theater system the sound quality is good and output is also loud and with woofer you get one subwoofer at the bottom of the main tower that delivers great cinematic experience rich bass
Absolutely loved this product",5
Dissatisfied with sound output,1
"It's amazing speakers. Can use as a bar as well as towers like a monolithic dropped at your home.
But after 6 months, the sound is not that good, lot of not needed bass noise, no clue on warranty or if I can get it replaced since it's in warranty still.
Amazon please help if you reading this and if the customer reviews matter for you!
#hopingHelp",3
"I have used this in my Bedroom and it's been amazing. Excellent Bass and clear sound. You may find it difficult to adjust the bass and balance initially but as you keep using it you will find the right balance. Point to not is that it does not sync well with some of the players on your mobile when you connect through Bluetooth, I had issues with Poweramp and when I used another player it worked pretty well.",5
"Giving three star because woofer is very small , and wrong information shared by the seller about weight as actual weight is 5.1 Kg I stead on 8.9 kg , overall sound quality is good and you can buy this device.",3
"Bass quality is awesome but the sub speaker's clarity sucks at mid tone, it is not up to the mark, not so sharp and powerful sound.

This 2.1 is not for rock or metal music but you can enjoy melody or soft music very well.

Price is little bit high than performance.",3
"Its average. Not up to the mark like it's name.
Sometimes bluetooth and FM not working, I mean Bluetooth and FM is below average.
Sound is like, ppl of 80's would like it.
Not for youth.
In this budget any local brand would be better than this.",2
"I bought it from Amazon and it was delivered on time. The product is worth it's price. However, a clear and descriptive booklet for guding on how to save radio channels should have been provided with the product.",5
"Servicing and responseto the customers at philips service centers is tooworst. Don't purchase philips products. We have loggedthe complaint before warranty period and service centre kept with them without repairing two months and finally tellingthe warranty has expired. No proper response and respect to the customers fromtheirseniors also.

So don't purchase philips items",1
Sound clarity is very good. Awesome for music as well as movies. I am no audiophile but I feel that bass is just right in this system.,5
"I am very very happy
Sound quality super
Sheerness super
Value for money",5
"Product is good. It is Philips, that name itself satisfy us. Since 15 years I have a Philips Music system, 3VCD changer, bought before DVD invention, which is now giving problems, hence I purchased again Philips product.
Seller: I am very much impressed by seller Appario. Sent the product in good packing. Before said time delivery.",5
"productis ok , good sound performance, but sub speaker cabel is too short..Though using at distance for sub speaker is not possible . And one sub speaker is producing ssssss noise, F&D brand is good",2
I am disappointed because this is my first order from amazon & the left speaker is dead.Sound quality is okay.The replacement TAT is again 4 days which sounds miserable.I think flipcart is a better option since I haven't received any faulty products as of now.,3
"Overall its a good experience.

But the 3mm jack that was connected to our LED TV, creates background noise. Jack connectivity is of bad quality.

Other connectivity like Bluetooth and USB works as expected.",3
Today i recieved this product....Its awsome for bass lovers....and sound quality is also good but not too much.... baaki toh kuch din chaLa ke pata chalega,4
"Product has everything is perfect as Phillips brand

Also sub-woofer damage received and also packing box damaged receiving which is not acceptable from Amazon courier facilities totally outer and inner both side damage during travelling.

Not satisfied with courier facilities",4
The sound quality is not pure it's just given a homing sound when it's on ideal mode .not good it's a delhi made HT SYSTEM .I am not satisfied with the performance,3
Has no bass control nor is its bass that great. FM did not work for me as the speakees were kept 10 feet inside the room from window.,3
Good one for living room. Bass and other equaliser setting need to improve. Bluetooth works nicely. FM RADIO woks good even low signle intensity. Power cabel is too short. Auto search for FM radio button should be different on remote control.,3
"Good Bass Quality,
but the wires for speakers are small.. Product should have had volume control and bass control button on the woofer itself hence i gave 4 starts for this product.
Received it today only from Amazon...
Thanks for fast delievery prime amazon..Nice service from Amazon...😊
Anyways product is nice.",4
"nothing special about voice, pretty much average sound quality, only thing is its bass deepness when put volume somewhere around 15 and bass adjusted at 10 or more, one think i am sure that sound of bass from woofer will not break on high note",4
Phillips must seriously consider updagrading its products with optical output & HDMI connectivity for clarity of sound. Remote control not upto the mark but acceptable as it is working fine. Bluetooth connectivity is excellent. Sound quality is soothing & lovly. Overall extremely happy with the product. Dont think twice coz it is a much better than Sony in the same range.,5
Its decent for the price. Bass is too high.,4
"SOUND - CLEAR AND LOUD
BUFFER IS NOT SHAKING ON FULL VALOUME ,,WHICH IS GOOD
REMOTE RANGE AND QUALTY IS NOT SO GOOD (8m range) mode change button has to be separate
OVERALL RATING = 4/5",4
"I received the default product. It's not getting connected through bluetooth. Also, some different noise detected.
I made request for replacement, but replacement send to another address. Then, asked to cancel. I am still waiting for pick for original defaulty product and 100% money to be transferred bach.",1
"Received different design . Phone usb not supporting but bluetooth is ok . I didnt check it""s all feature right now i m playing it through bluetooth connectivity .Have to fix FM antiena which has to purchase. Sound system is good and clear. Working with inverter too , so no any boundation is here. Alls good it is",4
"Remot operations cant do.
When pressing on remot button the audio system not doing any thing but my cable setopbox is doing job. So I cant use the remot control.",4
Good quality of sound,5
Product is fine for the cost spent. But package and delivery is bad experience. Package has been covered with transparent and tape. Cart box is broken it reveals that delivery is not handled properly.,3
A quality product from Philips. Excellent sound and bass. The build quality is worth mentioning. It served my purpose.,5
"excellent sound for a mid size room.. also connectivity is easy, Bluetooth also worked flawlessly, 10 seconds to connect.

sound is too good...",5
"Value for money at this budget...but the audio quality is not equalent or compareable to Creative,sony or JBL.... otherwise....it's a trustworthy and homely product....I love that 💕",5
"Nice product very good bass & sounds quality as well as all function available and quick delivery from amazon. Remote size small but good , Bluetooth connect with mobile properly , sound quality - feeling like cinema theatre, FM work , i have connected with tv set top box by wire work good",5
"Damaged product received two times. Finally refund initiated.
Product received without remote control and 2RCA to 3.5 mm jack with damaged box and damaged product.
Philips is brand so performance is awesome but seller is not preferable.",3
The product started malfunctioning after 1.5 years. And after 1 year 10 months the box gave up. The diaphragm is damaged now and I have no clue what to do with it now. Bad experience with Philips. 🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁,2
12000 watt is all rebish i purchased Panasonic 3300 watt jukebox sounds much better and i had samsung Hw H 20 which was 2000 watt had more sound then this one not atall happy with the sound quality.,1
"Excellent product, excellent sound quality",5
Its been more than a year that i have purchased this product and i am 100% satisfied with the sound quality and overall performance. The sound quality while watching movies is very crystal clear and never faced any issues till date and would definitely recommend to purchase this product.,5
"this product is not good quality of sound, i suggest please do not buy, if you want to waste of your money than buy this product.",1
Sound quality is good with decent bass. Delivery was made quick. The FM works fine and Bluetooth connection was also good but somehow lagged while connecting with YouTube in TV. Standing speakers with good quality.,3
"One speaker is demage & box also demage. Last week i got this speaker & one speaker sound quality was not good, i return & got another. But received an demage product. See the kind of service they are doing. Very worst product & service. See the demage on the box.",3
Damaged product was delivered with broken speaker frame and the package was not properly packed with signs of used product. I also received a Lenovo K10 pro mobile manual inside the box.,1
100 percent buy this item. It's fantastic. And thanks to Amazon for delivery the product on the particular time. I will give 100 out of 100 for this spekars quality and sounds.....I just loved!!!👍👌👌👌👌👌,5
"I did not like it's sound in tha music system and tha number of the speaker's has been shown more in the video of its advertisement is not according to it. I am not satisfied with the quality and product. I was online shopping for the first time but, now i have lost faith in amazon and online shopping. So I am rolling it back. I request you to return my money as soon as possible. Thank you.",3
"I have a received defective item, as it power on and after few seconds it gets automatically off.....and I have requested for a replacement of this product...Now I think it will be new and working condition..",1
Products sound quality is good but the length of the side speakers too short had to buy a extension cable.,5
Sound quality is good but Aux cable was damaged . As I needed it in that particular day I didn't returned it and as I used so it was not right to return. Overall very good sound quality but still I needed to purchase aux cable seperately.,4
It is not working and supplied used item which was rejected by someone. original packing and labels are tampered. replacement request raised. expecting at least this they will supply brand new product (not unpacked/rejected item).,1
"Speaker has a great low end bass which can make u sleep . Richer sound quality. Great package to buy . Overall good .
But once you start increasing the volume speaker and bass gets worse. Not good for big area.
I suggest take a close look at your area .
But one of the speaker is little bit bent.",5
The sound quality is amazing. And now after 3 months its is subwoofer stopped working. I used it daily for 1 hour at 10% volume. suddenly it turned off and now it is not turning on. According to me don't buy it. Go for something more branded.,1
"Its been a month, since I brought this product. It makes annoying humming noise. It also creates a loud pop sound while switching off. Totally disappointing..",1
"Your browser does not support HTML5 video.
 Nice product . Best in budget but small in size okk product love philips love Amazon 💘",5
"Just loved it. bought it last week in sale for 6000. Deep base , fantastic finish. Clear and crisp sound . Awesome buy for 6k. There was no external packing box which Amazon provides bedside the standard. Device packaging. Was a bit worried around damages...but I damages. Just loved using it. No brainer .Go ahead and buy it",5
Had to change my review because full system stopped working after 3-4 uses. Sad and disappointed.,1
"Yes, This product is good and compitative in resonable price segment. Sound quality and build quality is good. Bass beyond 18 producing quite vibration. Overall it's a good product.",4
I am reviewing after 1 week.. Sound quality is super.. Bass is more high than i expected.. Remote control is awesome.. Totally this product is amazing.. They delivered in date.. Only one disadvantage there is no display thats why i gave 4 stars.. Except that i would like to give 5 stars,4
"Output is really amazing. It has option to control the amount of bass you want to listen to. Radio reception is also good. Bluetooth is fast to connect but range is normal 10-15 feet.
Only thing lacking is the display for volume. That would have made this product a complete 5 star.",4
"+ve
Sound quality, build and material quality, sturdy, looks good in the drawing room.
-ve
Remote control is way below grade in both, looks as well as operation. Bluetooth connectivity loss happens at times. For FM, there is no way to know which channel is playing, no display, could be improved.",4
Good speaker on this price..little big..but still its fine..remote looks very cheap quality..soudn quality is fine..Bass is so much..,5
"Your browser does not support HTML5 video.
 Awesome sound clarity n good Bluetooth connectivity",4
"It's awesome for this price range
It's loud enough but it lacks the bass and treble button so it's like automatic. They are according to your song selection.
U can't set them or increase them.
A setback for bass lovers",5
"Sound quality is nice. Bluetooth auto connectivity I like ok..
I think produst is nice in this price range . Good for music lover. Go for it",4
I'd suggest you go for something else. Price doesn't justify the features. I bought it thinking philips is a good company. One of the speakers distort at high pitch and there is no way to control the subwoofer. The eq presets are bad.,3
"Overall its good..bass is awesome..but there is a small dent in d woofer..may b it was returned earlier by someone else.. anyway, product is satisfactory..",4
"No Bass/Treble adjust button, sound quality is okay as per the price range.",2
"If u r thinking Philips is brand and it has no problem then its your blunder mistake .
I exchange two times but still facing problem in power supply ,transformer breakdown.
Dont buy this product .
Absolutely rubbish
If u want headache go for it",2
"Your browser does not support HTML5 video.
 it’s a very bad product, didn’t got any warranty card and manual with it. all it’s four stands were broken and display isn’t working . even packaging was not good. foam was full broken. not satisfied with the product",1
remote response is slow even after changing the batteries,4
"Not worth of 7000, sound quality is like neutral but base was not as expected after paying this much amount, i have my last sounds system which is to far better then this in 4000.

Ya one plus pnt if you want to show off just go for this design n finishing is awesome.",3
Great product. Brilliant Bass. Speciality is seperate bass adjustment. Sound doesn't hurts at full volume. Crystal clear audio. Good bass and treble combination. Must buy.,5
Orsm..just orsm..nice clear sound..nice bass...over all orsm..just a small problem .that have no display... otherwise its orsm,5
"The sound output was ok but the unit started malfunctioning within 10 days of buying, the bass effect has completely gone off. Before going off, the bass was unstable for some moment.",3
"Am bought it me and friend also.good quality and design, material.but bass level average.",4
"""Good"" in every aspect. Some brands offers more sound and compactness but this built quality is too good. It's lack of looks but does its job.",4
"Your browser does not support HTML5 video.
 Superb base and high quality sound...
I'm totally impressed....
It's an excellent product really...
If u want to buy it don't go back just order it....
Thank you...",5
Surely go for it it helps you give very clear and loud music with 100% volume and also enables a deep bass go for it if you want the best music feels from you setup,5
"Using for past 4 years no major issues.
Best Bass in 2.1 category. Build was good but the electronic buttons are not much reliable. Sometimes it changes itself to other mode like Bluetooth or any... very rarely...
Remote quality is not upto the mark.",4
the most third class sound i have ever heard .. don't buy this product.,1
"Everything is good on this product.
Remote control good but buttons not work properly some time if don't have remote you couldn't even start the speakers.
There no manual adjustment on sound only base and volume can increase or decrease.",4
"Bass is very low, and sub-woffer capacity is very low, you won't feel the bass in the songs or movie but sound is good.
Three stars for sound.
Zero stars for bass.
If you want bass, don't buy these.
Thanks.",3
"It ais very good product with decent bass and audio quality.
Fabulous look.😘
Good for small hall.",4
I always used to purchase Philips audio system. This one is the most poor quality audio system. I wanted to purchase higher system in lieu of this one but the seller system did n't allow for upgrade. I have wasted my money.,1
"Good quality sound. Reasonable price. Connection with tv, bluetooth devices, mobile is very good.",5
"Poor Quality with Good Design, never going to buy a Philips product again. After few weeks of usage speaker started some noise. Remote stopped working . Within 4 months it become totally unusable.
Not sure about warranty. I have to run behind that now.",1
"This is a bass machine , mainly produce bass with any source. Treble is hidden or not audible when volume is high. There is option only to increse or decrease bass not for treble.",3
The product is very good .but the service of the Philips customer care and area manager is very bad and they are very irresponsible for doing their job and specifically the behavior of the area manager is very bad for the service.,5
"Good sound quality, good remote control and value for money. Bad is its woofer size, is too high given which I think unnecessary, taking too much space. Remain good.",4
Everything is too good except usb and sd card slot at back. you can enjoy the max sound by aux cable and pen drive. Bass is so high you will feel irritated if played at more than 50% in a closed room.,5
"Using this product since 5 months and found excellent. Sound quality is very good, Bass is amazing the only lag is it's remote. The remote has to be improved.",5
"It's been more than 5 years since I ordered it and it's still working like it's new ,superb bass ,superb connectivity ,just amazing product",5
Worst channel speaker. Bass was high but it blurred the music completely. Remote control is even cheaper than some cheap plastic toy. Just went by brand name and got cheated. Don't buy this product guys.,1
"Very poor Service from philips.will never buy philips again.
Bass is more than audio output because the two 4 inch speakers are very less in front of big towering bass.no display.hummming sound is always there.dont buy unless u only want bass.",2
Remote can be little bigger than provided. Excellent product from phillips. I connected to stb for better sound quality while watching tv,5
Good Sound quality,5
If you a bass lover then it is not for you. jbl go has enough bass than it.,1
This is a complete package at this price point. All connectivity including FM are working flawlessly,5
"On time delivery, thank you Amazon.
Packaging also very good, both speaker and woofer are in good condition. Easy to assemble.
Bluetooth connectivity very good, connect on single attempt.
Sounds quality crisp and clear with deep bass.
Value for money.",5
Product is awesome with very good sound quality but it has a defective remote set given with the set. Quality control team or technical team should check & pack before selling to customer. Any ways i was very disappointed.,4
Sound quality is very good the bass is very strong bluetooth connectivity is too good convenient to use the best part is that it massive 90 watt speaker ...Build is quality is so good,5
Remote control not working...what I have to do...shall I return only remote or complete system...pls advice...,4
"Dear sir/madam
My problem is one speaker is not working
I'm giving complaint but philips care not listening and my complaint is not rising still now I am using only one speaker please your side any help",5
"Great option for the price! Don't expect thumpy bass like f&d, bass is richer, and audio quality is much better. Satellite speaker wires are a bit short, might have to buy male-female Rca extension. Bluetooth functions and the remote are working perfectly for the time being.",5
Just mind blowing,5
"The left tower speaker only ticks when switched on/volume is changed. No music coming out of there. Good hardware build quality, great product design, however has failed to work. Have requested for a return and waiting for the same.",1
"Amazon plays major role in the cheating with this product , customer care will not support , product is worst it is not working but still Amazon people are not replacing the item 😡. Don't buy using Amazon, it useful only to buy product within 500.",1
Its been 3 months I have been using this awesome product and do not have any complaints. Being a music teacher i am totally satisfied by the indepth sound of bass and treble. Blutooth connectivity is an added advantage and stylish look is like an icing on the cake. Won't solve the purpose for outdoor parties or big rooms.,5
"Its really an awesome product and sonething you would get in reasonable price. Sound quality and the bass, both are just mindblowing and moreover, the product suits to even you compact personal space so smartly.
Overall, the product is worth it.",4
"Sound quality is good but the product we get is totally damaged ,even the product does not come in proper packing,both tower speaker is damaged",4
Value for money,5
One tower is crack,5
"The is too poor, dont buy this product beacuse you wont be able to refund it.
Philips is making fool out of us selling this cheap 2.0 speaker. Just because of the design dont buy it because the speaker music quality is too poor.👎🏻",1
Best quality and worth purchasing it.,5
"The product we got was in damaged condition. Both the subwoofers were in damaged. Even the packaging wasn't proper. The sound quality is good but as we increase the volume it becomes worse.
Not satisfied with the product.
I will replace the product.",1
"DISSAPOINTMENT.
IT was a waste of money.
They stopped functioning an hour later after use, on the day it was delivered. No warranty was given and no return or replacement option.",1
My philps music system bad proudct Bluetooth connected not accept please my return request accepted,1
"Feel like a Dolby Digital Sound System,
Sound Quality is Awesome,
BT is Very fastly Connected For Mobile BT,
Bass is Superb.
Nice Product
I've Give Five Stars
Thanq Phillips",5
Fantastic bass crisp sound ...a must buy product in the range .go for it without bothering anything,5
The volume control does'nt worked for the product above the system. At first this was working very smoothly & it was fab then the volume key stopped working ie if the volume is high then its high u can't control it.,1
"Best under 3k . Bt connectivity is excellent
In full volume there is no distortion. Excellent budget alternative for expensive soundbars",4
Product is excellent for this price range.. Installation is a walk in the park. Best thing I liked in this is Bluetooth and Aux both are there. Drawback is that the wire lenth is too short so cannot place the speaker too far away from the woofer.. Overall this is an excellent product.. Can go for it,4
"The speaker hangs in between and is not playing in sequence.. only 2 days old.
Last one was exchanged and it was having sound problem..
Philips is not up to the mark any more.
It has lost its quality",2
"Due to the name of the Philips company, I bought it online from Amazon without seeing it and without listening to it, but it is very poor here, its voice is very slow and the quality is not too.",1
"Good sound and Bass. FM reception is decent, but some channels are not very clear. BT is easy to connect and clear BT range is average, more than 5 meters is sometimes an issue.",5
"Super sound , blutooth is very nice, FM radio also working nice all over super product",4
"100% satisfied with. I m writing this review after getting a 2nd time product as a replacement. Product is so good, like the bass, crystal sound quality etc. Worth of it.",5
"Speaker output is very clear and excellent.

Bass output is excellent.

Bass can be adjusted by using remote.

Cons:
Wire length is short.",5
Sound quality very poor.....item dimension differ as mentioned in specifications...,1
Looks are good but sound output is average. Go for JBL soundbar (investing 3-4K extra).,2
Design is very good and sound quality also. Speaker also good but cable is very short from speaker to woofer...woofer is also very good...,5
"पिलिप्स का यह म्यूजिक सिस्टम 7 नवम्बर को खरीदा जो खराब हो गया है।
इसको ठीक करने के लिये कहाँ शिकायत करनी है।",1
Good product from Philips. Thanks to Amazon to reach me this product. Received Good condition.,4
"Sound quality is ok not great, bass is high even though you can reduce it , it is difficult to hear conversation.
Bluetooth connectivity sometimes does not work",2
"True Rich Bass. Amazing ice break clear sound. You want hear true Dolby digital sound, you must connect Amazon firetv stick via Bluetooth for your TV.",4
Material received damaged one speaker of down side was dent. Handling is very poor,5
Very good sound quality and connectivity. Worth buying it. Package received without any damages☺️,4
"1. Blue Tooth range is pretty good
2. FM radio is quite noise free
3. Bass is high as per sound pitch
4. EQ only works on Pen drive and AUX not on BT or FM. Philips may consider product update by including EQ for all input.",5
Sound quality is very good but some noise is coming from subwoofer cabinet. Like lose part hitting noise.,3
Product is very good. Bass is nice. Looking good. But amazon packing is very very poor. There is no amazon packing even no stiker only main unit packet i have got. It is very hopeless for me.,5
Nice product,4
The bass is really adjustable covers all spectrum and sound system output is very powerful and crisp.,5
Worst sound disappoint,1
"Sound is like 1958 music system , its not worth buying , sound quality is good when you coose to mute the speaker, useless absolutely useless.",2
Product is not up to the mark. Don't go for this product. There is no return option only replacement available for this product. I highly recommend not to buy this product.,1
I don’t recommend you to buy. As its not so good. Like other reviews it is true that it always has some dents. But it is good for 10*10 room not for king size room or lobby.,2
Used for 2 days..Good sound quality product but my product subwoofer created noise..so decided to return.,4
Its waste it firstly I received defected product then I got it replaced and now after 20 days usage it suddenly stopped working I urge not to go with this product,1
"Not good,totally west of money, I have purches this may 2019,but still he is not working totally ded,only power will come,I called Phillip's custmore care many time always sys received your complain but no response vere bad experience with Phillip's and Amazon regarding this",1
Sound quality was good. Remote control with easy access. Bluetooth connectivity and range is also fine. Overall product is good.,5
I m totally surprised wid the super bass and sound quality is fantastic but little bit disappointed by the fact that I've received a damaged product but if you are planning to buy speakers I would definitely recommend you to checkout this badass...,5
"Very Impressed loved it....
Sound quality is more than enough....
Bass is very bassy....
Build quality is very good too...
Overall it's a nice product",4
I am using it for last 4 days and is very much satisfied with the sound quality. It's simply great experience. All I can say if you think of a budget music system you can surely purchase this item.,5
The speaker is very good very good bass and very much loud music and overall it's very good when the it came my home one side of speaker has a dent in it very bad ok that's it,4
"Good 2.1 sound system with good bass
Bluetooth connectivity is not good even at close distance having lot of disturbances",5
"The delivery was on the time but the package condition was poor although Amazon took care of it.
The 2.1 Philips is bombarding for a small room all things fits and works perfectly and it's more than I expected, the only thing that didn't reached to my expectations is the length of the wire. It's too short!!",4
Sound quality not that great. Despite complaint the unit was not picked up nor was any response from Amazon. 8000 PMPO sound quality seem to be inappropriate.,3
Good sound system at this price.,5
"Excellent Woofer.
Good Sound Quality.
Stylish Design.
SD Card, USB, Bluetooth, AUX and CD Input available.

Both
Manual Control Buttons
and
Remote Control Buttons Available
for ALL Options.",4
"Speakers are great.its been a month since i bought them.clear sound and base is also good at reliable output,best speakers for surround sound at this range and overall a great exprience and i am happy with the purchase.",5
"It has been stop working within just two months ,no response from customer care , no recommendation for purchase for others",1
"Awesome sound quality but it doesn't worked well, after connecting to TV power fuse got failed and one of external speaker is not all working. Within 1hr speakers stoped working, this made me bit dissatisfied.",1
I did not get batteries for remote. Rest of the things are good.,4
Its the best speaker...it manages sound to give the clearity....and with high base.. u can control base by remote.,5
"For a medium sized room, the sound is great with excellent bass. I bought over 18 months ago, and still going strong!",4
I even can't believe that in this price range how could this amazing product can get....it's really mindblowing product. Though just started to use from today. Don't know about future of the product but as of now 50k range products also can't this much of sound output,4
"Your browser does not support HTML5 video.
 High class speakers",5
Good speakers with excellent sound clarity and bass. Easy Bluetooth connectivity with mobile devices. FM not working as expected. Also cannot pair the speakers with my Mi 4 tv. It will be good if there is a hdmi connectivity.,4
Paisa vasool product.... Go for it...,5
Sound Clarity is at ots best..Base is also very clear..Very good sound system compared to sony's pricing...,5
"I brought this product, it is totally waste of money, 7000 is too much for this product, as per it's sound quality price should be around 2 to 2.5K,",1
"FM does not play any station, sound only for a room not for hall , over all it is an average product not sound music lover just normal quality not superb",2
